Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Rule of Law: Percentile Rank,247,14.529,0.0,float64,1453,598,403,12.264,100.0,87.736,78.118,80.952,16.447,1.079,-0.99
"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",247,14.529,0.059,float64,1453,528,299,0.0,97.143,97.143,68.746,69.014,18.673,0.364,-0.716
"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",247,14.529,0.0,float64,1453,415,252,18.396,100.0,81.604,85.414,88.732,14.948,1.662,-1.262
Rule of Law: Standard Error,247,14.529,0.0,float64,1453,737,231,0.125,0.831,0.706,0.216,0.166,0.121,4.859,2.3
"PPP conversion factor, GDP (LCU per international $)",255,15.0,0.0,float64,1445,1425,2,0.105,872.625,872.52,25.421,1.021,108.207,42.043,6.284
Carbon intensity of GDP (kg CO2e per constant 2021 US$ of GDP),259,15.235,2.294,float64,1441,1402,2,0.0,14.207,14.207,0.423,0.231,0.832,93.097,8.353
"GDP per capita, PPP (constant 2021 international $)",262,15.412,0.0,float64,1438,1438,0,6157.904,174339.077,168181.17299999998,50154.956,45612.063,25338.492,2.505,1.36
"GDP per capita, PPP (current international $)",262,15.412,0.0,float64,1438,1438,0,4826.376,180939.426,176113.05000000002,43671.013,38882.772,24559.019,3.847,1.6
"GDP, PPP (constant 2021 international $)",262,15.412,0.0,float64,1438,1438,0,61702195.667,24977117772096.2,24977056069900.53,927690564998.959,169368537558.542,2612766913238.499,44.111,6.189
"GDP, PPP (current international $)",262,15.412,0.0,float64,1438,1438,0,48360285.543,27720708999999.9,27720660639714.355,798002375208.052,152756290847.555,2347724493498.941,55.211,6.799
Price level ratio of PPP conversion factor (GDP) to market exchange rate,262,15.412,0.0,float64,1438,1419,1,0.257,1.676,1.419,0.811,0.773,0.27,-0.496,0.424
Merchandise trade (% of GDP),263,15.471,0.0,float64,1437,1437,0,10.666,420.682,410.016,79.231,62.438,58.155,9.545,2.657
Forest rents (% of GDP),270,15.882,20.235,float64,1430,1087,1,0.0,10.71,10.71,0.183,0.011,0.735,90.678,8.734
Mineral rents (% of GDP),270,15.882,50.412,float64,1430,574,1,0.0,35.252,35.252,0.372,0.0,1.871,114.235,9.028
Total natural resources rents (% of GDP),273,16.059,18.118,float64,1427,1120,1,0.0,59.07,59.07,3.853,0.151,9.541,10.451,3.195
Control of Corruption: Estimate,274,16.118,0.0,float64,1426,1321,51,-1.141,2.459,3.6,0.961,1.029,0.787,-0.71,-0.187
Control of Corruption: Number of Sources,274,16.118,0.0,float64,1426,15,15,1.0,15.0,14.0,7.661,9.0,3.977,-1.057,-0.413
Control of Corruption: Percentile Rank,274,16.118,0.0,float64,1426,674,314,11.005,100.0,88.995,77.4,81.49,17.735,0.751,-0.981
"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",274,16.118,0.706,float64,1426,554,284,0.0,98.585,98.585,68.79,71.324,20.984,0.626,-0.856
"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",274,16.118,0.0,float64,1426,438,248,18.447,100.0,81.553,83.604,89.151,15.545,1.607,-1.254
Control of Corruption: Standard Error,274,16.118,0.0,float64,1426,766,235,0.114,0.943,0.829,0.21,0.166,0.114,9.694,2.616
Government Effectiveness: Estimate,274,16.118,0.0,float64,1426,1355,57,-0.854,2.47,3.3240000000000003,0.987,1.03,0.67,-0.704,-0.271
Government Effectiveness: Number of Sources,274,16.118,0.0,float64,1426,10,10,1.0,10.0,9.0,5.755,7.0,2.734,-0.948,-0.6
Government Effectiveness: Percentile Rank,274,16.118,0.0,float64,1426,729,334,22.967,100.0,77.033,78.538,81.191,15.888,0.076,-0.792
"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",274,16.118,0.059,float64,1426,633,316,0.0,99.048,99.048,66.99,71.429,19.995,0.352,-0.85
"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",274,16.118,0.0,float64,1426,419,244,42.453,100.0,57.547,87.066,90.291,12.486,0.009,-0.896
Government Effectiveness: Standard Error,274,16.118,0.0,float64,1426,451,208,0.176,0.799,0.623,0.269,0.227,0.096,4.66,2.02
Regulatory Quality: Estimate,274,16.118,0.0,float64,1426,1363,40,-1.376,2.309,3.685,0.986,1.053,0.63,0.337,-0.637
Regulatory Quality: Number of Sources,274,16.118,0.0,float64,1426,11,11,1.0,11.0,10.0,6.123,7.0,2.828,-0.696,-0.611
Regulatory Quality: Percentile Rank,274,16.118,0.0,float64,1426,684,361,7.109,100.0,92.891,78.757,81.132,16.441,2.054,-1.245
"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",274,16.118,0.059,float64,1426,594,328,0.0,99.528,99.528,67.451,71.015,19.3,1.034,-1.009
"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",274,16.118,0.0,float64,1426,410,232,21.226,100.0,78.774,87.482,91.262,13.289,2.192,-1.411
Regulatory Quality: Standard Error,274,16.118,0.0,float64,1426,449,218,0.157,0.737,0.58,0.259,0.226,0.089,2.593,1.768
Voice and Accountability: Estimate,276,16.235,0.0,float64,1424,1388,30,-1.907,1.801,3.708,0.773,1.004,0.771,1.6,-1.479
Voice and Accountability: Number of Sources,276,16.235,0.0,float64,1424,16,16,1.0,16.0,15.0,8.581,10.0,4.169,-0.798,-0.607
Voice and Accountability: Percentile Rank,276,16.235,0.0,float64,1424,709,358,2.347,100.0,97.653,73.428,79.616,23.604,0.86,-1.268
"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",276,16.235,0.0,float64,1424,597,316,0.985,97.585,96.6,64.098,70.048,23.082,0.409,-1.004
"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",276,16.235,0.0,float64,1424,474,233,3.756,100.0,96.244,81.202,90.141,23.676,1.378,-1.529
Voice and Accountability: Standard Error,276,16.235,0.0,float64,1424,742,242,0.103,0.584,0.481,0.173,0.144,0.08,7.732,2.65
"Industry (including construction), value added (% of GDP)",277,16.294,0.0,float64,1423,1423,0,3.719,76.432,72.71300000000001,24.887,22.583,13.45,2.179,1.407
"Industry (including construction), value added (current LCU)",277,16.294,0.0,float64,1423,1423,0,16646900.0,706549600000000.0,706549583353100.0,10624347953830.27,50470900000.0,65158709515525.64,68.925,8.046
"Industry (including construction), value added (current US$)",277,16.294,0.0,float64,1423,1423,0,16646900.0,4169821339000.0,4169804692100.0,158330732535.433,24635708053.175,424801270179.064,39.303,5.764
Agricultural land (sq. km),278,16.353,0.0,float64,1422,972,95,3.0,4129809.0,4129806.0,186718.53,9604.5,679863.737,21.888,4.7
GNI (current LCU),279,16.412,0.0,float64,1421,1421,0,36264800.0,2277992800000000.0,2277992763735200.0,34235207342372.516,200173171000.0,200840029594174.12,66.498,7.82
GNI (current US$),279,16.412,0.0,float64,1421,1421,0,28470334.243,27576136000000.0,27576107529665.758,718947636307.001,88413003901.17,2344423783609.618,58.836,7.125
GNI per capita (current LCU),279,16.412,0.0,float64,1421,1421,0,3619.242,44051004.263,44047385.021,895682.114,45210.452,3957508.114,61.716,7.445
"Services, value added (% of GDP)",282,16.588,0.0,float64,1418,1418,0,19.27,96.205,76.935,64.553,64.685,12.395,0.464,-0.082
"Services, value added (current LCU)",282,16.588,0.0,float64,1418,1418,0,122509700.0,1306514400000000.0,1306514277490300.0,19897592236911.61,131380514500.0,114412640382804.0,63.162,7.584
"Services, value added (current US$)",282,16.588,0.0,float64,1418,1418,0,122509700.0,18092318398000.0,18092195888300.0,459643699663.855,51659530959.521,1572776098836.85,62.081,7.389
"Tuberculosis case detection rate (%, all forms)",284,16.706,0.0,float64,1416,18,12,29.0,190.0,161.0,87.191,87.0,4.366,256.232,9.394
Gross value added at basic prices (GVA) (current LCU),288,16.941,0.0,float64,1412,1412,0,150336100.0,2048746900000000.0,2048746749663900.0,31345749640258.605,172784000000.0,183396824127542.1,64.813,7.728
Gross value added at basic prices (GVA) (current US$),288,16.941,0.0,float64,1412,1412,0,150336100.0,22485863476000.0,22485713139900.0,630268215520.004,81614473733.087,2016571942897.572,56.593,7.015
Mobile cellular subscriptions (per 100 people),296,17.412,0.0,float64,1404,1404,0,3.904,420.853,416.949,119.106,116.163,37.062,10.42,1.893
"Personal remittances, received (current US$)",299,17.588,8.647,float64,1401,1197,12,0.0,36909109076.723,36909109076.723,2081443277.797,573235693.799,4060168393.047,20.045,3.94
Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),300,17.647,0.0,float64,1400,1373,25,0.002,2522.866,2522.864,81.607,9.24,273.273,43.76,6.238
Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),300,17.647,0.0,float64,1400,1384,16,0.009,1807.722,1807.713,53.167,7.366,205.121,57.234,7.454
Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),300,17.647,2.588,float64,1400,722,198,0.0,1.942,1.942,0.093,0.02,0.239,36.426,5.633
Methane (CH4) emissions from Transport (Energy) (Mt CO2e),300,17.647,0.0,float64,1400,748,227,0.0,10.037,10.037,0.165,0.022,0.697,96.997,9.135
Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),300,17.647,1.235,float64,1400,868,133,0.0,15.288,15.288,0.472,0.039,1.512,51.211,6.597
Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),300,17.647,0.0,float64,1400,1016,175,0.0,31.273,31.273,0.684,0.08,3.078,65.079,7.958
"Personal remittances, received (% of GDP)",307,18.059,8.353,float64,1393,1252,1,0.0,24.402,24.402,1.685,0.472,3.134,19.341,3.956
"Agriculture, forestry, and fishing, value added (% of GDP)",309,18.176,0.0,float64,1391,1391,0,0.011,34.0,33.989,2.59,1.71,3.812,22.825,4.327
"Agriculture, forestry, and fishing, value added (current LCU)",309,18.176,0.0,float64,1391,1387,4,180725.039,38601500000000.0,38601499819274.96,680081988277.358,3286000000.0,3822593348892.336,58.985,7.532
"Agriculture, forestry, and fishing, value added (current US$)",309,18.176,0.0,float64,1391,1391,0,200045.205,223723739000.0,223723538954.795,9767364047.554,1708406695.862,23417139576.856,36.489,5.404
"Manufacturing, value added (% of GDP)",310,18.235,0.0,float64,1390,1390,0,0.336,48.443,48.107,11.378,10.41,8.0,3.984,1.477
"Manufacturing, value added (current LCU)",310,18.235,0.0,float64,1390,1390,0,1439200.0,554105100000000.0,554105098560800.0,7878000745623.918,30451193400.0,51216930637478.61,69.862,8.149
"Manufacturing, value added (current US$)",310,18.235,0.0,float64,1390,1390,0,1439200.0,2497131582000.0,2497130142800.0,94395536649.468,11349180548.85,271724303136.239,34.044,5.453
Individuals using the Internet (% of population),311,18.294,0.0,float64,1389,1220,94,3.7,100.0,96.3,70.331,74.544,21.506,-0.246,-0.756
"Mortality rate, adult, female (per 1,000 female adults)",311,18.294,0.0,float64,1389,1375,14,21.661,315.531,293.87,68.322,57.495,38.994,12.026,2.916
"Mortality rate, adult, male (per 1,000 male adults)",311,18.294,0.0,float64,1389,1383,6,42.594,490.716,448.122,129.832,108.105,72.822,4.896,1.935
GNI: linked series (current LCU),313,18.412,0.0,float64,1387,1387,0,36264800.0,2277992799999990.0,2277992763735190.0,35066015642717.98,204476447000.0,203217482203463.0,64.809,7.722
"PPP conversion factor, private consumption (LCU per international $)",313,18.412,0.0,float64,1387,1367,2,0.148,994.758,994.61,31.346,1.166,124.222,39.4,6.057
Adjusted savings: carbon dioxide damage (current US$),314,18.471,0.0,float64,1386,1380,6,283281.677,210317902107.058,210317618825.381,5918897028.925,742140227.352,20294653138.259,52.696,6.86
Arable land (hectares per person),314,18.471,0.0,float64,1386,1386,0,0.0,1.419,1.419,0.183,0.075,0.253,5.192,2.17
Arable land (hectares),314,18.471,0.0,float64,1386,869,111,64.0,168515900.0,168515836.0,6113074.375,303650.0,22968775.872,31.19,5.548
Aquaculture production (metric tons),318,18.706,4.235,float64,1382,1093,55,0.0,2427676.98,2427676.98,101871.798,3510.7,300248.717,20.11,4.279
"GNI per capita, Atlas method (current US$)",318,18.706,0.0,float64,1382,1236,136,1010.0,132240.0,131230.0,34261.114,28245.0,22441.969,1.28,1.135
"GNI, Atlas method (current US$)",318,18.706,0.0,float64,1382,1382,0,30363610.342,26944999039556.2,26944968675945.855,738167028533.393,102371831405.958,2362274198516.983,55.651,6.937
Total fisheries production (metric tons),318,18.706,0.412,float64,1382,1342,17,0.0,6013542.0,6013542.0,511193.244,36255.15,1191224.869,8.067,3.0
Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),320,18.824,0.0,float64,1380,1352,27,0.002,646.307,646.3050000000001,25.7,1.645,77.514,37.522,5.751
Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),320,18.824,0.059,float64,1380,1322,45,0.0,511.674,511.674,25.304,4.061,66.044,25.589,4.768
Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),320,18.824,8.706,float64,1380,615,176,0.0,1.823,1.823,0.065,0.008,0.198,46.389,6.51
Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),320,18.824,7.706,float64,1380,671,186,0.0,2.45,2.45,0.087,0.011,0.262,45.686,6.438
Taxes less subsidies on products (current LCU),323,19.0,0.412,float64,1377,1367,5,-4086010475.077,187582500000000.0,187586586010475.06,2480753101973.325,19176662000.0,16654514914102.148,76.32,8.573
Taxes less subsidies on products (current US$),323,19.0,0.412,float64,1377,1369,3,-14433759570.931,829217085000.0,843650844570.931,45638485286.101,6877916816.939,100110965643.651,17.12,3.764
Net primary income (Net income from abroad) (current LCU),329,19.353,0.176,float64,1371,1364,6,-14351037603700.0,41663400000000.0,56014437603700.0,213287010851.701,-549500000.0,3066296584099.882,63.317,6.462
Net primary income (Net income from abroad) (current US$),329,19.353,0.176,float64,1371,1366,4,-150270102791.349,292949000000.0,443219102791.349,2732229301.525,-454863324.075,37662929394.27,21.626,3.893
Adjusted savings: energy depletion (current US$),335,19.706,27.412,float64,1365,898,2,0.0,178211930410.197,178211930410.197,5177409617.081,24033108.69,17964022510.71,37.194,5.653
Carbon intensity of GDP (kg CO2e per 2021 PPP $),336,19.765,1.176,float64,1364,1345,1,0.0,11.134,11.134,0.264,0.16,0.641,109.605,9.527
Net barter terms of trade index (2015 = 100),339,19.941,0.0,float64,1361,1276,9,55.49,180.024,124.53399999999999,102.092,100.0,14.091,5.56,1.653
Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),340,20.0,18.294,float64,1360,996,30,0.0,313.92,313.92,15.935,2.48,44.351,24.397,4.778
"Foreign direct investment, net inflows (BoP, current US$)",340,20.0,0.0,float64,1360,1360,0,-309007494869.332,733826501994.516,1042833996863.8479,21434467664.503,3436715594.791,61137525506.219,30.807,3.877
Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),340,20.0,7.647,float64,1360,1048,54,0.0,442.062,442.062,15.041,0.752,55.342,33.234,5.629
"GNI per capita, PPP (current international $)",341,20.059,0.0,float64,1359,1240,109,6040.0,169200.0,163160.0,41535.114,36370.0,22891.099,2.809,1.385
"GNI, PPP (current international $)",341,20.059,0.0,float64,1359,1359,0,60475037.35,27576135999999.9,27576075524962.547,843570855031.694,174121563463.232,2429526527570.051,51.816,6.606
Exports of goods and services (% of GDP),352,20.706,0.0,float64,1348,1348,0,3.096,433.836,430.74,60.734,52.065,42.421,10.662,2.632
Exports of goods and services (current LCU),352,20.706,0.0,float64,1348,1343,5,15962200.0,1043526400000000.0,1043526384037800.0,13258786130275.297,120611534500.0,85745435065472.95,77.259,8.6
Exports of goods and services (current US$),352,20.706,0.0,float64,1348,1343,5,15962200.0,3052469000000.0,3052453037800.0,226685567632.186,67679327054.584,376877110533.525,13.907,3.223
External balance on goods and services (% of GDP),352,20.706,0.0,float64,1348,1348,0,-67.188,59.889,127.077,2.102,1.352,16.433,2.263,-0.301
External balance on goods and services (current LCU),352,20.706,0.0,float64,1348,1344,4,-21046700000000.0,115961900000000.0,137008600000000.0,857032358810.148,1006945500.0,7468594756093.486,134.335,10.955
External balance on goods and services (current US$),352,20.706,0.0,float64,1348,1346,2,-958935000000.0,289887082039.144,1248822082039.144,6216533666.08,920101430.235,91228268641.334,45.497,-5.58
Imports of goods and services (% of GDP),352,20.706,0.0,float64,1348,1348,0,10.878,429.359,418.481,58.631,48.049,38.797,12.56,2.694
Imports of goods and services (current LCU),352,20.706,0.0,float64,1348,1347,1,26000000.0,1043372500000000.0,1043372474000000.0,12401753771465.15,121736929000.0,80121547702124.38,81.254,8.724
Imports of goods and services (current US$),352,20.706,0.0,float64,1348,1348,0,22900628.887,3976314000000.0,3976291099371.113,220469033966.106,61749107878.728,417998128179.708,24.974,4.318
Trade (% of GDP),352,20.706,0.0,float64,1348,1348,0,23.08,863.195,840.115,119.365,99.051,79.621,12.513,2.805
Export value index (2015 = 100),357,21.0,0.0,float64,1343,1258,7,8.316,41300.0,41291.684,209.497,103.375,1688.737,431.19,20.21
Export volume index (2015 = 100),357,21.0,0.0,float64,1343,1269,1,8.663,55675.781,55667.118,230.427,98.664,2233.045,451.33,20.679
Import value index (2015 = 100),357,21.0,0.0,float64,1343,1258,10,15.972,480.735,464.76300000000003,104.15,103.352,33.906,32.357,3.44
Import volume index (2015 = 100),357,21.0,0.0,float64,1343,1269,1,19.831,503.489,483.65799999999996,99.062,98.137,33.706,47.894,4.992
"Foreign direct investment, net inflows (% of GDP)",364,21.412,0.0,float64,1336,1336,0,-1303.108,1509.002,2812.1099999999997,17.874,3.356,99.788,105.475,5.844
Adjusted savings: consumption of fixed capital (current US$),379,22.294,0.0,float64,1321,1321,0,5300675.544,3831586928396.06,3831581627720.516,113637014169.224,10473001817.728,362231139818.857,45.766,6.284
Labor Force Survey (Availability score over 10 years),380,22.353,14.412,float64,1320,4,4,0.0,1.0,1.0,0.765,1.0,0.402,-0.386,-1.219
Energy intensity level of primary energy (MJ/$2017 PPP GDP),383,22.529,0.0,float64,1317,671,311,0.18,24.82,24.64,4.845,3.81,3.742,7.575,2.519
Adjusted savings: education expenditure (% of GNI),386,22.706,0.0,float64,1314,828,144,0.5,11.761,11.261,4.462,4.322,1.956,1.933,0.942
Household and NPISHs Final consumption expenditure (current LCU),391,23.0,0.0,float64,1309,1305,4,167588100.0,1094181400000000.0,1094181232411900.0,18812168030256.484,127889000000.0,102638198909132.1,55.342,7.163
Household and NPISHs Final consumption expenditure (current US$),391,23.0,0.0,float64,1309,1305,4,167588100.0,18822769000000.0,18822601411900.0,454445023760.12,64988003372.025,1597352259433.868,60.979,7.364
Households and NPISHs final consumption expenditure (% of GDP),391,23.0,0.0,float64,1309,1309,0,11.246,93.495,82.24900000000001,52.95,54.365,12.734,0.868,-0.621
Permanent cropland (% of land area),397,23.353,0.0,float64,1303,782,143,0.006,20.0,19.994,2.412,0.81,3.677,8.524,2.721
"Foreign direct investment, net outflows (BoP, current US$)",400,23.529,0.0,float64,1300,1298,2,-332495231967.189,596418054303.47,928913286270.6589,25648978965.332,2239163920.877,68556128120.951,19.414,3.389
Natural gas rents (% of GDP),402,23.647,38.118,float64,1298,651,1,0.0,13.858,13.858,0.551,0.0,1.657,21.452,4.344
Agricultural raw materials imports (% of merchandise imports),405,23.824,0.0,float64,1295,1295,0,0.061,4.03,3.9690000000000003,1.188,1.09,0.701,0.422,0.821
