Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Merchandise imports (current US$),94,11.19,0.0,float64,746,705,37,144000000.0,626324000000.0,626180000000.0,26598993297.587,6344500000.0,71337872541.991,28.116,4.981
"GDP per capita, PPP (constant 2021 international $)",95,11.31,0.0,float64,745,745,0,2956.462,92300.473,89344.011,22190.587,18872.435,14410.655,4.195,1.719
"GDP, PPP (constant 2021 international $)",95,11.31,0.0,float64,745,744,1,844406285.875,4015524861483.22,4014680455197.345,274269545609.136,37553050262.009,701005200029.789,13.065,3.64
"Access to electricity, rural (% of rural population)",96,11.429,0.0,float64,744,262,100,1.2,100.0,98.8,89.679,97.4,17.813,9.486,-2.873
GNI (current LCU),97,11.548,0.0,float64,743,743,0,774953669.315,1556338000000000.0,1556337225046330.8,31017163710137.355,101873800000.0,139995742620640.39,53.365,6.808
GNI (current US$),97,11.548,0.0,float64,743,743,0,333866962.963,2548928943603.92,2548595076640.957,131236819193.14,16137900474.433,354201153332.165,18.873,4.201
GNI per capita (current LCU),97,11.548,0.0,float64,743,743,0,2209.44,44287125.222,44284915.782000005,1601640.473,36218.535,5476763.87,24.077,4.675
GNI: linked series (current LCU),97,11.548,0.0,float64,743,743,0,774953669.315,1556338000000000.0,1556337225046330.8,31017871819345.254,101873800000.0,139995587326309.77,53.365,6.808
Gross value added at basic prices (GVA) (current LCU),97,11.548,0.0,float64,743,743,0,424948700.0,1417817000000000.0,1417816575051300.0,29080650854192.688,103004600000.0,129691692473484.0,51.498,6.694
"Industry (including construction), value added (% of GDP)",97,11.548,0.0,float64,743,743,0,6.029,67.821,61.792,24.018,23.499,10.305,1.266,0.913
"Industry (including construction), value added (current LCU)",97,11.548,0.0,float64,743,743,0,68414100.0,386107000000000.0,386106931585900.0,9297362253909.828,42860600000.0,39466485980033.53,40.626,6.008
Net primary income (Net income from abroad) (current LCU),97,11.548,0.0,float64,743,740,3,-31718000000000.0,5853733800.0,31723853733800.0,-968126279358.578,-2891723012.5,3489203212096.783,27.576,-4.889
Net primary income (Net income from abroad) (current US$),97,11.548,0.0,float64,743,741,2,-68231484509.958,2431074988.356,70662559498.314,-4636033177.113,-652199918.102,10128660036.792,11.512,-3.237
"Services, value added (% of GDP)",97,11.548,0.0,float64,743,743,0,19.27,89.343,70.07300000000001,61.025,59.679,11.382,-0.193,0.194
"Services, value added (current LCU)",97,11.548,0.0,float64,743,743,0,360282600.0,894531000000000.0,894530639717400.0,17522964389822.033,58786000000.0,80112923303334.28,55.12,6.952
Agricultural land (% of land area),99,11.786,0.0,float64,741,414,60,0.436,84.745,84.309,29.706,28.063,19.067,0.103,0.62
Arable land (% of land area),99,11.786,0.0,float64,741,354,59,0.287,42.816,42.529,9.39,6.667,9.007,2.937,1.775
"GNI per capita, Atlas method (current US$)",99,11.786,0.0,float64,741,612,110,680.0,73950.0,73270.0,10930.945,7520.0,9815.395,9.348,2.446
"GNI, Atlas method (current US$)",99,11.786,0.0,float64,741,741,0,348579485.488,2571101412005.62,2570752832520.1323,129244931639.018,15686978270.293,349486293655.221,19.029,4.216
Gross value added at basic prices (GVA) (current US$),99,11.786,0.0,float64,741,741,0,307914814.815,2224053385014.25,2223745470199.435,122614473462.823,15469470000.0,320940557303.086,17.201,4.053
"Industry (including construction), value added (current US$)",99,11.786,0.0,float64,741,741,0,47422222.222,604385744209.36,604338321987.138,37439340929.849,4171610000.0,92049829743.547,13.653,3.661
"Services, value added (current US$)",99,11.786,0.0,float64,741,741,0,221707407.407,1506073244665.18,1505851537257.773,78669507553.509,9604257188.372,215533607671.828,19.455,4.286
Control of Corruption: Estimate,100,11.905,0.0,float64,740,717,21,-1.69,1.718,3.408,0.015,-0.203,0.811,-1.03,0.243
Control of Corruption: Number of Sources,100,11.905,0.0,float64,740,16,16,1.0,16.0,15.0,8.214,9.0,4.713,-1.476,-0.16
Control of Corruption: Percentile Rank,100,11.905,0.0,float64,740,513,161,1.415,92.891,91.476,51.9,50.238,25.031,-1.116,-0.077
"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",100,11.905,1.31,float64,740,453,167,0.0,89.151,89.151,40.995,36.277,24.563,-1.187,0.16
"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",100,11.905,0.0,float64,740,429,164,6.19,96.682,90.492,61.345,58.865,24.195,-1.0,-0.252
Control of Corruption: Standard Error,100,11.905,0.0,float64,740,481,133,0.124,0.464,0.34,0.209,0.175,0.08,0.686,1.279
Government Effectiveness: Estimate,100,11.905,0.0,float64,740,706,29,-2.228,1.563,3.7910000000000004,0.004,-0.05,0.724,0.099,-0.181
Government Effectiveness: Number of Sources,100,11.905,0.0,float64,740,10,10,1.0,10.0,9.0,5.981,7.0,3.194,-1.511,-0.239
Government Effectiveness: Percentile Rank,100,11.905,0.0,float64,740,530,138,0.943,91.262,90.319,51.811,52.645,22.113,-0.658,-0.267
"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",100,11.905,1.905,float64,740,452,159,0.0,82.439,82.439,37.412,36.992,21.383,-1.047,0.128
"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",100,11.905,0.0,float64,740,454,154,1.429,99.524,98.095,64.162,65.784,21.645,0.064,-0.556
Government Effectiveness: Standard Error,100,11.905,0.0,float64,740,348,146,0.176,0.513,0.337,0.272,0.242,0.081,0.041,1.027
Political Stability and Absence of Violence/Terrorism: Estimate,100,11.905,0.0,float64,740,716,20,-2.271,1.661,3.932,0.157,0.156,0.739,-0.494,-0.35
Political Stability and Absence of Violence/Terrorism: Number of Sources,100,11.905,0.0,float64,740,10,10,1.0,10.0,9.0,5.815,6.0,2.041,-0.895,-0.235
Political Stability and Absence of Violence/Terrorism: Percentile Rank,100,11.905,0.0,float64,740,513,166,2.427,100.0,97.573,52.926,51.905,24.577,-1.056,0.025
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",100,11.905,0.0,float64,740,433,179,0.483,94.34,93.857,39.085,37.767,20.849,-1.074,0.134
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",100,11.905,0.0,float64,740,408,164,4.369,100.0,95.631,66.068,64.066,25.912,-1.082,-0.212
Political Stability and Absence of Violence/Terrorism: Standard Error,100,11.905,0.0,float64,740,227,123,0.192,0.425,0.23299999999999998,0.252,0.243,0.039,0.963,0.988
Regulatory Quality: Estimate,100,11.905,0.0,float64,740,724,14,-2.387,1.536,3.923,0.043,0.167,0.744,0.004,-0.45
Regulatory Quality: Number of Sources,100,11.905,0.0,float64,740,10,10,1.0,10.0,9.0,6.196,7.0,2.827,-1.154,-0.42
Regulatory Quality: Percentile Rank,100,11.905,0.119,float64,740,535,137,0.0,92.718,92.718,52.387,58.231,22.901,-0.605,-0.49
"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",100,11.905,0.952,float64,740,442,159,0.0,86.256,86.256,40.189,45.024,21.235,-0.924,-0.215
"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",100,11.905,0.0,float64,740,441,176,1.905,100.0,98.095,63.397,67.773,23.331,-0.156,-0.652
Regulatory Quality: Standard Error,100,11.905,0.0,float64,740,359,148,0.162,0.516,0.354,0.243,0.213,0.07,2.886,1.712
Rule of Law: Estimate,100,11.905,0.0,float64,740,731,9,-2.332,1.426,3.758,-0.103,-0.217,0.793,-0.737,-0.067
Rule of Law: Number of Sources,100,11.905,0.0,float64,740,18,18,1.0,18.0,17.0,9.641,11.0,5.01,-1.297,-0.252
Rule of Law: Percentile Rank,100,11.905,0.238,float64,740,509,162,0.0,91.346,91.346,47.901,47.507,24.446,-1.148,-0.082
"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",100,11.905,1.786,float64,740,421,166,0.0,83.568,83.568,37.303,34.762,22.795,-1.204,0.113
"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",100,11.905,0.0,float64,740,447,157,0.476,98.095,97.619,57.308,55.319,24.954,-0.995,-0.197
Rule of Law: Standard Error,100,11.905,0.0,float64,740,503,110,0.131,0.523,0.392,0.2,0.169,0.072,3.855,1.959
"Agriculture, forestry, and fishing, value added (% of GDP)",105,12.5,0.0,float64,735,735,0,0.013,34.0,33.987,6.427,5.447,5.546,3.266,1.507
"Agriculture, forestry, and fishing, value added (current LCU)",105,12.5,0.0,float64,735,733,2,664000.0,137179000000000.0,137178999336000.0,2288337641002.398,5175533000.0,10792719253320.225,74.487,7.733
"Manufacturing, value added (% of GDP)",105,12.5,0.0,float64,735,735,0,0.63,48.443,47.812999999999995,11.281,11.168,8.255,6.156,1.875
"Manufacturing, value added (current LCU)",105,12.5,0.0,float64,735,733,2,5103000.0,171467000000000.0,171466994897000.0,4252196636172.154,22203744125.012,17490296505400.244,37.694,5.765
People using at least basic sanitation services (% of population),105,12.5,0.0,float64,735,682,11,21.052,100.0,78.94800000000001,85.724,88.232,13.971,5.451,-2.052
"Personal remittances, received (current US$)",105,12.5,7.5,float64,735,663,6,0.0,66237847600.0,66237847600.0,2177110216.87,161300000.0,6031687961.808,47.13,6.155
"Agriculture, forestry, and fishing, value added (current US$)",107,12.738,0.0,float64,733,733,0,370949.721,135666835162.723,135666464213.00201,6727889708.443,1269153840.662,16479603052.145,21.961,4.372
"Manufacturing, value added (current US$)",107,12.738,0.0,float64,733,732,1,5103000.0,358916950363.025,358911847363.025,20315552176.125,2409745000.0,52520028792.453,14.185,3.763
People using at least basic drinking water services (% of population),107,12.738,0.0,float64,733,668,14,59.257,100.0,40.743,94.37,95.837,6.542,11.105,-2.983
Carbon intensity of GDP (kg CO2e per constant 2021 US$ of GDP),110,13.095,0.0,float64,730,730,0,0.0,1.794,1.794,0.287,0.232,0.256,12.768,3.073
"Foreign direct investment, net inflows (BoP, current US$)",110,13.095,0.0,float64,730,727,3,-5476436111.921,102427228231.42,107903664343.341,5764039279.775,558433102.035,14176554470.45,14.452,3.636
Voice and Accountability: Estimate,110,13.095,0.0,float64,730,723,7,-1.887,1.307,3.194,0.332,0.484,0.676,0.685,-0.96
Voice and Accountability: Number of Sources,110,13.095,0.0,float64,730,19,19,1.0,19.0,18.0,9.667,11.0,5.419,-1.323,-0.199
Voice and Accountability: Percentile Rank,110,13.095,0.0,float64,730,504,162,2.885,93.72,90.835,58.949,62.5,20.479,-0.054,-0.637
"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",110,13.095,0.0,float64,730,408,166,0.481,83.575,83.09400000000001,49.865,53.884,18.049,0.048,-0.682
"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",110,13.095,0.0,float64,730,419,154,6.25,100.0,93.75,67.602,70.574,22.93,-0.365,-0.558
Voice and Accountability: Standard Error,110,13.095,0.0,float64,730,440,118,0.11,0.512,0.402,0.168,0.137,0.068,8.258,2.462
Mobile cellular subscriptions,111,13.214,0.0,float64,729,656,60,20700.0,281000000.0,280979300.0,15794168.743,3110000.0,37906209.028,20.351,4.257
Merchandise trade (% of GDP),114,13.571,0.0,float64,726,726,0,8.321,420.682,412.361,56.599,49.795,38.45,41.555,5.288
People practicing open defecation (% of population),114,13.571,11.429,float64,726,603,9,0.0,31.841,31.841,3.655,1.32,5.288,7.66,2.568
"GNI per capita, PPP (current international $)",116,13.81,0.0,float64,724,646,71,2320.0,64370.0,62050.0,16698.481,14365.0,9985.998,1.751,1.15
"GNI, PPP (current international $)",116,13.81,0.0,float64,724,724,0,477089440.788,4321585160962.08,4321108071521.292,236347910105.457,34858383508.552,607383567296.966,15.107,3.82
"Tuberculosis case detection rate (%, all forms)",116,13.81,0.238,float64,724,51,39,0.0,190.0,190.0,81.793,84.0,10.394,29.401,-1.087
Taxes less subsidies on products (current LCU),117,13.929,0.0,float64,723,719,4,60650200.0,154642000000000.0,154641939349800.0,2981987406751.61,6010813000.0,13585154482272.455,58.189,7.043
"Personal remittances, received (% of GDP)",119,14.167,6.071,float64,721,671,1,0.0,27.001,27.001,4.896,2.395,5.976,1.901,1.616
Taxes less subsidies on products (current US$),119,14.167,0.0,float64,721,719,2,52688888.889,392102838903.438,392050150014.549,14120276580.257,1016000350.255,46304300649.591,31.539,5.376
Adjusted savings: energy depletion (current US$),120,14.286,36.429,float64,720,410,6,0.0,60472077386.564,60472077386.564,2400905962.96,1093492.637,7554861117.441,24.332,4.605
Health/Demographic survey (Availability score over 10 years),120,14.286,16.19,float64,720,4,4,0.0,1.0,1.0,0.546,0.67,0.368,-1.35,-0.095
Net secondary income (Net current transfers from abroad) (current LCU),120,14.286,0.0,float64,720,718,2,-2097570936100.0,55813000000000.0,57910570936100.0,717784048779.661,2634161550.0,4105259738572.311,101.37,9.311
Net secondary income (Net current transfers from abroad) (current US$),120,14.286,0.0,float64,720,719,1,-2762604989.4,62887178279.827,65649783269.227005,2264084460.522,305767206.31,5818324568.742,43.119,5.789
"PPP conversion factor, private consumption (LCU per international $)",127,15.119,0.0,float64,713,713,0,0.456,2813.331,2812.875,131.372,2.221,438.472,18.283,4.247
Carbon intensity of GDP (kg CO2e per 2021 PPP $),130,15.476,0.0,float64,710,710,0,0.0,0.909,0.909,0.136,0.11,0.123,18.406,3.931
Fixed broadband subscriptions,133,15.833,0.357,float64,707,592,85,0.0,48400000.0,48400000.0,1676004.977,107000.0,5164815.717,32.306,5.255
Fixed broadband subscriptions (per 100 people),133,15.833,0.357,float64,707,704,2,0.0,75.75,75.75,11.427,8.978,10.308,3.629,1.496
Energy intensity level of primary energy (MJ/$2017 PPP GDP),135,16.071,0.0,float64,705,390,169,0.18,24.82,24.64,4.404,3.4,4.04,10.913,3.307
Permanent cropland (% of land area),137,16.31,0.0,float64,703,309,57,0.019,26.471,26.452,4.383,2.326,4.929,3.197,1.723
Adjusted savings: carbon dioxide damage (current US$),138,16.429,0.0,float64,702,694,8,283281.677,19805847888.178,19805564606.501003,1330630547.602,174455406.506,3315465996.203,13.485,3.656
Agricultural land (sq. km),138,16.429,0.0,float64,702,391,52,10.0,2393695.61,2393685.61,170921.782,12185.0,435273.671,14.193,3.706
Arable land (hectares per person),138,16.429,0.0,float64,702,702,0,0.003,0.94,0.9369999999999999,0.159,0.086,0.207,3.927,2.111
Arable land (hectares),138,16.429,0.0,float64,702,323,50,200.0,58252760.0,58252560.0,3761240.459,420000.0,10530672.498,13.016,3.697
Mobile cellular subscriptions (per 100 people),140,16.667,0.0,float64,700,700,0,0.675,206.644,205.969,100.776,101.457,40.608,-0.151,-0.065
Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),140,16.667,28.81,float64,700,213,58,0.0,0.856,0.856,0.03,0.0,0.123,29.743,5.531
"Foreign direct investment, net inflows (% of GDP)",141,16.786,0.0,float64,699,699,0,-44.231,1509.002,1553.233,12.295,3.906,75.25,247.556,14.354
Net barter terms of trade index (2015 = 100),145,17.262,0.0,float64,695,648,9,61.055,185.825,124.76999999999998,104.41,100.75,16.134,4.168,1.477
Forest rents (% of GDP),146,17.381,15.0,float64,694,569,1,0.0,10.71,10.71,0.511,0.106,1.082,32.137,4.958
Individuals using the Internet (% of population),146,17.381,0.0,float64,694,622,51,2.321,97.17,94.849,45.449,44.158,24.003,-1.1,0.057
Mineral rents (% of GDP),146,17.381,42.857,float64,694,335,1,0.0,21.809,21.809,1.042,0.0,2.747,17.344,3.901
Total natural resources rents (% of GDP),146,17.381,12.976,float64,694,586,1,0.0,33.683,33.683,3.382,1.195,5.381,6.155,2.368
Refugee population by country or territory of origin,153,18.214,0.0,float64,687,535,87,5.0,551741.0,551736.0,12737.255,468.0,53453.436,44.175,6.392
Adjusted savings: education expenditure (% of GNI),156,18.571,0.0,float64,684,391,51,1.462,14.01,12.548,4.645,4.1,2.143,3.712,1.626
Coal rents (% of GDP),156,18.571,65.238,float64,684,137,1,0.0,9.549,9.549,0.083,0.0,0.531,166.62,11.349
"Foreign direct investment, net outflows (BoP, current US$)",156,18.571,2.381,float64,684,658,5,-8286147684.742,77965868440.0,86252016124.742,2880373556.369,39526536.313,9320527763.383,24.147,4.626
Commercial service exports (current US$),158,18.81,0.0,float64,682,682,0,80168889.204,55960077293.0,55879908403.796,4398160298.093,1501452576.293,7623134897.105,12.922,3.37
Commercial service imports (current US$),158,18.81,0.0,float64,682,682,0,59670633.07,94393900363.24,94334229730.17,5825233226.391,1417180691.213,13277818842.683,17.538,4.014
"Communications, computer, etc. (% of service imports, BoP)",158,18.81,0.0,float64,682,682,0,0.358,86.372,86.014,36.285,35.637,14.95,-0.35,0.193
"Computer, communications and other services (% of commercial service exports)",158,18.81,0.238,float64,682,679,2,-3.819,86.743,90.562,24.845,16.642,20.079,-0.285,0.905
"Computer, communications and other services (% of commercial service imports)",158,18.81,0.0,float64,682,682,0,0.358,86.209,85.851,34.303,34.123,15.689,-0.445,0.2
"Current account balance (BoP, current US$)",158,18.81,0.0,float64,682,682,0,-110493241349.855,31297000000.0,141790241349.85498,-2525730820.089,-298679445.629,10749069926.329,41.541,-5.496
"Exports of goods and services (BoP, current US$)",158,18.81,0.0,float64,682,682,0,98622132.361,649728873247.0,649630251114.639,32850485897.959,5834592650.341,81621583172.366,20.405,4.278
"Foreign direct investment, net (BoP, current US$)",158,18.81,0.0,float64,682,681,1,-90485123670.43,9380283047.062,99865406717.49199,-3290161083.34,-388617060.815,9652922582.341,32.917,-5.248
"Goods exports (BoP, current US$)",158,18.81,0.0,float64,682,682,0,2308000.0,593573509231.0,593571201231.0,28348977198.183,3930004731.135,74524250037.893,21.103,4.352
"Goods imports (BoP, current US$)",158,18.81,0.0,float64,682,682,0,127763371.852,605301716197.0,605173952825.148,27549938658.929,6025225672.549,72263947906.961,25.209,4.738
"Imports of goods and services (BoP, current US$)",158,18.81,0.0,float64,682,682,0,214126165.438,674694974439.0,674480848273.562,33524656480.804,7351924558.725,84020458237.095,21.522,4.4
"Imports of goods, services and primary income (BoP, current US$)",158,18.81,0.0,float64,682,682,0,252678947.153,740082764722.0,739830085774.847,39330243384.986,8352892919.45,95483264716.528,18.744,4.143
Insurance and financial services (% of commercial service imports),158,18.81,0.0,float64,682,682,0,0.001,40.516,40.515,10.068,9.668,5.811,4.536,1.329
"Insurance and financial services (% of service imports, BoP)",158,18.81,0.0,float64,682,682,0,0.001,40.485,40.484,9.815,9.472,5.699,5.071,1.401
"Net errors and omissions (BoP, current US$)",158,18.81,0.0,float64,682,682,0,-24561370398.0,11309720171.425,35871090569.425,-315557067.853,-11706533.898,1948010751.257,46.244,-3.981
"Net financial account (BoP, current US$)",158,18.81,0.0,float64,682,682,0,-108932085713.385,29389000000.0,138321085713.385,-2798317414.522,-310754004.162,11047676457.911,37.096,-5.263
"Net primary income (BoP, current US$)",158,18.81,0.0,float64,682,682,0,-76478704793.17,515000000.0,76993704793.17,-4246860602.507,-632788279.311,9818287908.044,18.967,-4.025
"Net secondary income (BoP, current US$)",158,18.81,0.0,float64,682,682,0,-2827196282.33,63183109516.0,66010305798.33,2395299338.868,361986847.242,6054044778.056,40.199,5.623
"Net trade in goods (BoP, current US$)",158,18.81,0.0,float64,682,682,0,-27116261880.0,92275436588.575,119391698468.575,799038539.254,-461520227.293,9414546436.198,20.955,3.599
