Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"GNI per capita, PPP (current international $)",15,1.471,0.0,float64,1005,589,249,760.0,21540.0,20780.0,5128.249,4290.0,3018.911,3.773,1.656
"GNI, PPP (current international $)",15,1.471,0.0,float64,1005,1005,0,220282796.258,14406271446012.9,14406051163216.643,295003399563.471,42079218680.049,1114472192082.384,73.055,7.939
GNI: linked series (current LCU),15,1.471,0.0,float64,1005,1005,0,205512737.126,9687480143674490.0,9687479938161752.0,116901537918155.73,581230904700.0,753376072422681.0,91.067,9.198
Net secondary income (Net current transfers from abroad) (current LCU),16,1.569,0.0,float64,1004,1004,0,-548184434200.0,310543451725185.0,311091636159385.0,4615642465869.747,29725794750.0,25691803341430.164,58.393,7.366
Net secondary income (Net current transfers from abroad) (current US$),16,1.569,0.0,float64,1004,1004,0,-2063060088.312,106456893789.18,108519953877.49199,4074609388.387,652024119.036,10339364377.195,33.976,5.198
"GNI per capita, Atlas method (current US$)",17,1.667,0.0,float64,1003,384,252,120.0,8700.0,8580.0,2067.019,1760.0,1242.255,3.764,1.442
"GNI, Atlas method (current US$)",17,1.667,0.0,float64,1003,1003,0,108188329.85,3649300224484.68,3649192036154.83,90678640016.033,16952275649.57,313487619639.687,62.519,7.408
Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),20,1.961,1.961,float64,1000,973,9,0.0,2955.182,2955.182,69.235,7.609,296.808,52.794,7.123
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),20,1.961,1.961,float64,1000,981,1,0.0,5.044,5.044,1.025,0.71,0.926,3.726,1.899
Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),20,1.961,1.961,float64,1000,815,48,0.0,237.901,237.901,6.264,0.707,23.503,48.612,6.672
Merchandise exports (current US$),20,1.961,0.0,float64,1000,893,62,2000000.0,453415000000.0,453413000000.0,17402004000.0,4183000000.0,48879420337.608,33.895,5.526
Merchandise imports (current US$),20,1.961,0.0,float64,1000,964,36,41000000.0,720441000000.0,720400000000.0,22836344000.0,5661500000.0,66296835176.561,44.961,6.243
Merchandise trade (% of GDP),20,1.961,0.0,float64,1000,1000,0,16.514,263.334,246.82,61.346,54.428,31.965,5.482,1.764
Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),20,1.961,0.0,float64,1000,993,7,-31.762,743.182,774.944,70.437,48.114,101.767,21.561,4.184
Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),20,1.961,0.0,float64,1000,990,10,0.018,848.535,848.5169999999999,42.949,9.692,115.461,31.043,5.374
Methane (CH4) emissions from Agriculture (Mt CO2e),20,1.961,0.0,float64,1000,958,36,0.002,567.559,567.557,26.932,5.325,79.364,32.99,5.589
Methane (CH4) emissions from Waste (Mt CO2e),20,1.961,0.0,float64,1000,974,13,0.005,133.621,133.616,5.579,1.39,16.587,37.766,5.991
Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),20,1.961,0.0,float64,1000,970,25,0.005,270.031,270.026,10.014,2.186,32.208,40.706,6.261
Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),20,1.961,0.0,float64,1000,931,44,0.002,192.354,192.352,7.534,1.715,23.888,38.761,6.113
Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),20,1.961,1.961,float64,1000,832,95,0.0,16.687,16.687,0.763,0.262,2.037,30.978,5.348
Nitrous oxide (N2O) emissions from Waste (Mt CO2e),20,1.961,2.745,float64,1000,812,98,0.0,16.767,16.767,0.59,0.11,1.986,42.711,6.428
Total greenhouse gas emissions excluding LULUCF (% change from 1990),20,1.961,0.0,float64,1000,997,2,-64.756,1100.0,1164.756,120.83,86.93,153.612,17.801,3.685
Total greenhouse gas emissions excluding LULUCF (Mt CO2e),20,1.961,0.0,float64,1000,995,4,0.039,4133.554,4133.515,123.495,23.132,442.832,46.554,6.68
Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),20,1.961,0.0,float64,1000,1000,0,0.349,7.008,6.659,2.247,1.998,1.196,1.768,1.235
"Agriculture, forestry, and fishing, value added (% of GDP)",25,2.451,0.0,float64,995,995,0,0.996,48.165,47.169,16.517,16.2,8.241,-0.144,0.411
"Agriculture, forestry, and fishing, value added (current LCU)",25,2.451,0.0,float64,995,995,0,29796628.761,1222578696737340.0,1222578666940711.2,18035316805157.414,110519000000.0,103639168606127.5,74.762,8.378
"Agriculture, forestry, and fishing, value added (current US$)",25,2.451,0.0,float64,995,995,0,17820034.049,570749836152.399,570732016118.3501,15308468945.269,2457131331.262,53577049313.788,58.5,7.198
"Industry (including construction), value added (% of GDP)",25,2.451,0.0,float64,995,995,0,2.391,66.179,63.788000000000004,25.376,25.409,10.357,1.547,0.624
"Industry (including construction), value added (current LCU)",25,2.451,0.0,float64,995,995,0,8089300.0,3794348024028169.5,3794348015938869.5,41765967270372.445,165102346300.0,289351244349865.06,98.36,9.558
"Industry (including construction), value added (current US$)",25,2.451,0.0,float64,995,995,0,8089300.0,892980778133.396,892972688833.396,26284329478.639,4447853007.119,85687299604.952,51.149,6.737
"Agriculture, forestry, and fishing, value added (constant LCU)",30,2.941,0.0,float64,990,989,1,29796628.761,630674945618681.0,630674915822052.2,13117553154457.47,87479000000.0,68020117087795.39,49.413,7.026
"Agriculture, forestry, and fishing, value added (constant 2015 US$)",31,3.039,0.0,float64,989,988,1,21020749.42,485264749536.988,485243728787.568,16143437080.424,2480809168.027,52043069028.324,41.927,6.179
Carbon intensity of GDP (kg CO2e per 2021 PPP $),31,3.039,1.961,float64,989,970,1,0.0,1.28,1.28,0.163,0.142,0.112,29.223,4.03
Carbon intensity of GDP (kg CO2e per constant 2021 US$ of GDP),31,3.039,1.961,float64,989,970,1,0.0,3.439,3.439,0.476,0.399,0.335,18.36,3.298
Fixed telephone subscriptions (per 100 people),31,3.039,1.275,float64,989,682,195,0.0,28.7,28.7,4.126,2.54,4.352,2.159,1.534
"Immunization, HepB3 (% of one-year-old children)",31,3.039,0.0,float64,989,74,62,6.0,99.0,93.0,82.316,87.0,16.398,2.575,-1.518
Mobile cellular subscriptions,31,3.039,0.0,float64,989,809,127,615.0,1180000000.0,1179999385.0,35871300.999,6210000.0,124068806.927,58.609,7.346
"Foreign direct investment, net inflows (BoP, current US$)",32,3.137,0.0,float64,988,986,1,-7397295409.19,64362364994.375,71759660403.565,1818799213.011,373955000.0,5661213962.053,46.959,6.299
"PPP conversion factor, private consumption (LCU per international $)",32,3.137,0.0,float64,988,988,0,0.272,12033.789,12033.517,389.917,19.504,1187.02,27.374,4.844
"Services, value added (% of GDP)",32,3.137,0.0,float64,988,988,0,25.433,94.148,68.715,51.242,50.722,9.99,0.501,0.485
"Services, value added (current LCU)",32,3.137,0.0,float64,988,988,0,89826712.378,4348053135106160.0,4348053045279447.5,51903013758776.49,346241843800.0,332319839548098.56,92.829,9.3
"Services, value added (current US$)",32,3.137,0.0,float64,988,988,0,66061099.655,1768813397021.5,1768747335921.845,46288727143.94,9018722964.222,153935147385.924,61.478,7.312
"Foreign direct investment, net inflows (% of GDP)",34,3.333,0.0,float64,986,986,0,-32.955,42.093,75.048,3.209,1.995,4.585,14.776,1.473
"Agriculture, forestry, and fishing, value added (annual % growth)",35,3.431,0.0,float64,985,985,0,-39.3,85.708,125.008,3.02,3.0,7.179,23.477,1.955
"Industry (including construction), value added (constant LCU)",36,3.529,0.0,float64,984,983,1,9066700.0,2107018330385030.0,2107018321318330.0,30920387609063.13,146695455000.0,191275159280641.28,65.973,7.911
"Industry (including construction), value added (constant 2015 US$)",37,3.627,0.0,float64,983,982,1,9434428.176,851202691534.641,851193257106.465,26299543432.121,4728309492.171,82086279238.911,48.617,6.553
Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),40,3.922,0.0,float64,980,979,1,-76.37,44517.647,44594.017,1036.053,179.874,4843.616,54.254,7.265
Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),40,3.922,0.0,float64,980,923,44,0.003,221.759,221.756,6.673,0.695,24.605,41.672,6.311
Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),40,3.922,28.627,float64,980,593,47,0.0,129.168,129.168,3.513,0.045,12.898,37.229,5.737
Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),40,3.922,0.784,float64,980,933,35,0.0,619.017,619.017,13.619,0.862,65.275,52.431,7.141
Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),40,3.922,1.961,float64,980,920,36,0.0,1376.994,1376.994,28.097,1.723,137.724,53.474,7.212
Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),40,3.922,0.0,float64,980,967,13,0.017,339.761,339.744,11.468,2.484,34.958,47.062,6.505
Methane (CH4) emissions from Building (Energy) (Mt CO2e),40,3.922,0.0,float64,980,851,64,0.0,38.999,38.999,2.505,0.456,7.046,18.041,4.328
Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),40,3.922,0.0,float64,980,856,53,0.0,184.509,184.509,7.946,0.953,21.412,24.03,4.64
Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),40,3.922,5.882,float64,980,365,130,0.0,4.166,4.166,0.081,0.004,0.415,56.274,7.367
Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),40,3.922,9.902,float64,980,280,127,0.0,1.1,1.1,0.022,0.002,0.099,69.479,8.034
Methane (CH4) emissions from Transport (Energy) (Mt CO2e),40,3.922,0.0,float64,980,509,170,0.0,2.24,2.24,0.091,0.014,0.259,27.156,4.907
Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),40,3.922,0.0,float64,980,967,11,-52.305,251.216,303.521,58.121,53.584,44.281,0.766,0.55
Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),40,3.922,0.098,float64,980,722,118,0.0,8.389,8.389,0.424,0.074,1.218,24.543,4.855
Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),40,3.922,15.588,float64,980,340,126,0.0,0.236,0.236,0.022,0.004,0.043,10.468,3.169
Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),40,3.922,3.529,float64,980,427,133,0.0,5.372,5.372,0.108,0.006,0.537,55.657,7.319
Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),40,3.922,5.588,float64,980,364,102,0.0,23.001,23.001,0.378,0.003,2.22,59.007,7.516
Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),40,3.922,0.0,float64,980,666,152,0.0,7.274,7.274,0.22,0.032,0.806,45.312,6.539
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,0.141,76.963,76.82199999999999,22.339,17.791,17.884,0.283,0.935
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,0.356,54.172,53.815999999999995,11.329,8.721,10.025,2.457,1.543
"Contributing family workers, total (% of total employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,0.323,62.794,62.471,15.436,12.227,12.667,1.197,1.197
"Employers, female (% of female employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,0.028,16.475,16.447000000000003,2.625,1.551,3.306,5.583,2.374
"Employers, male (% of male employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,0.09,26.382,26.292,5.53,3.645,5.763,3.415,1.965
"Employers, total (% of total employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,0.069,21.277,21.208000000000002,4.513,2.864,4.791,3.175,1.92
Employment in agriculture (% of total employment) (modeled ILO estimate),41,4.02,0.0,float64,979,979,0,1.148,78.302,77.15400000000001,37.942,38.206,17.567,-0.492,-0.123
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,0.625,86.138,85.513,38.869,37.789,22.075,-1.047,0.055
"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,1.259,75.23,73.971,37.898,39.053,16.731,-0.474,-0.302
Employment in industry (% of total employment) (modeled ILO estimate),41,4.02,0.0,float64,979,979,0,4.225,34.851,30.625999999999998,17.287,17.504,7.186,-0.619,0.196
"Employment in industry, female (% of female employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,0.735,38.604,37.869,12.227,10.893,7.789,0.568,0.885
"Employment in industry, male (% of male employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,5.365,37.333,31.967999999999996,20.186,19.251,7.398,-0.823,0.16
Employment in services (% of total employment) (modeled ILO estimate),41,4.02,0.0,float64,979,979,0,15.81,93.438,77.628,44.771,43.637,14.721,1.062,0.791
"Employment in services, female (% of female employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,6.882,98.437,91.55499999999999,48.905,48.795,20.894,-0.533,0.275
"Employment in services, male (% of male employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,17.276,92.532,75.256,41.916,40.35,13.59,2.306,1.185
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",41,4.02,0.0,float64,979,972,7,8.403,83.235,74.832,44.278,45.89,19.346,-0.962,0.019
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",41,4.02,0.0,float64,979,965,13,21.295,88.791,67.496,65.793,67.449,13.003,1.149,-0.857
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",41,4.02,0.0,float64,979,969,10,20.047,85.434,65.387,54.932,55.521,14.698,-0.403,-0.12
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",41,4.02,0.0,float64,979,968,11,1.604,78.037,76.433,29.798,26.951,17.24,-0.111,0.703
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",41,4.02,0.0,float64,979,968,11,3.017,78.974,75.95700000000001,41.569,39.733,15.96,-0.441,0.206
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",41,4.02,0.0,float64,979,965,14,2.314,78.33,76.01599999999999,35.743,35.044,15.531,-0.086,0.524
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",41,4.02,0.0,float64,979,975,4,6.216,79.748,73.53200000000001,35.037,32.749,16.592,-0.32,0.582
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",41,4.02,0.0,float64,979,969,10,15.662,80.466,64.80399999999999,47.95,46.667,14.256,-0.433,0.107
"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",41,4.02,0.0,float64,979,966,13,13.156,79.642,66.48599999999999,41.559,40.299,14.013,-0.102,0.507
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",41,4.02,0.0,float64,979,964,15,11.116,87.119,76.003,48.023,49.13,19.309,-1.093,-0.036
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",41,4.02,0.0,float64,979,968,10,11.733,88.523,76.78999999999999,49.817,51.417,19.505,-1.059,-0.073
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",41,4.02,0.0,float64,979,966,13,23.579,89.636,66.05699999999999,70.464,72.04,11.602,3.114,-1.299
"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",41,4.02,0.0,float64,979,966,13,23.645,90.748,67.10300000000001,72.224,74.068,11.763,3.534,-1.421
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",41,4.02,0.0,float64,979,963,15,23.091,88.349,65.25800000000001,59.134,59.786,13.745,-0.357,-0.179
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",41,4.02,0.0,float64,979,970,9,23.068,89.428,66.36,60.99,62.238,13.706,-0.139,-0.268
"Labor force, female (% of total labor force)",41,4.02,0.0,float64,979,979,0,13.925,50.655,36.730000000000004,39.697,42.348,9.364,-0.369,-0.851
"Labor force, total",41,4.02,0.0,float64,979,979,0,21987.0,588969543.0,588947556.0,21501649.735,4051852.0,71600910.397,39.171,6.187
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),41,4.02,0.0,float64,979,979,0,17.943,98.076,80.133,67.741,74.433,23.059,-1.102,-0.476
"Self-employed, female (% of female employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,3.336,97.183,93.84700000000001,64.551,72.271,23.851,-0.624,-0.664
"Self-employed, male (% of male employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,12.53,87.397,74.867,56.541,56.637,16.677,-0.638,-0.224
"Self-employed, total (% of total employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,11.134,92.353,81.219,60.136,63.061,18.944,-0.845,-0.348
"Unemployment, female (% of female labor force) (modeled ILO estimate)",41,4.02,0.0,float64,979,942,35,0.15,42.508,42.358000000000004,9.446,6.147,8.633,1.938,1.498
"Unemployment, male (% of male labor force) (modeled ILO estimate)",41,4.02,0.0,float64,979,938,39,0.089,33.828,33.739000000000004,7.066,4.748,5.999,1.771,1.428
"Unemployment, total (% of total labor force) (modeled ILO estimate)",41,4.02,0.0,float64,979,944,35,0.119,35.359,35.24,7.829,5.162,6.647,1.54,1.387
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",41,4.02,0.0,float64,979,968,11,0.423,84.904,84.481,19.072,12.47,16.965,1.277,1.333
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",41,4.02,0.0,float64,979,964,15,0.296,80.735,80.439,15.283,9.703,14.223,3.772,1.813
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",41,4.02,0.0,float64,979,959,20,0.375,82.409,82.034,16.519,10.526,14.694,3.036,1.633
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,1.915,95.546,93.631,61.926,69.995,24.373,-0.779,-0.587
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,9.317,84.865,75.548,51.012,52.426,18.185,-0.852,-0.203
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,8.365,89.768,81.403,55.623,60.351,20.437,-1.019,-0.313
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,2.817,96.664,93.84700000000001,35.449,27.729,23.851,-0.624,0.664
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,12.603,87.47,74.867,43.459,43.363,16.678,-0.638,0.224
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",41,4.02,0.0,float64,979,979,0,7.647,88.866,81.219,39.864,36.939,18.944,-0.845,0.348
"Industry (including construction), value added (annual % growth)",42,4.118,0.098,float64,978,977,1,-64.203,143.493,207.696,4.542,4.335,11.363,40.752,3.301
Fixed telephone subscriptions,43,4.216,1.176,float64,977,922,28,0.0,50176500.0,50176500.0,1522068.028,263786.0,4784616.995,43.265,6.114
Consumer price index (2010 = 100),47,4.608,0.0,float64,973,923,1,32.263,11076.602,11044.339,156.456,112.452,440.173,431.358,19.433
"Services, value added (constant 2015 US$)",47,4.608,0.0,float64,973,972,1,67483575.399,1566035211026.69,1565967727451.291,48501008977.997,9294500000.0,146473954748.88,50.775,6.603
"Services, value added (constant LCU)",47,4.608,0.0,float64,973,972,1,89826712.378,2568457853543160.0,2568457763716447.5,39711279711089.79,299685744500.0,231159853433148.4,64.422,7.827
"Official exchange rate (LCU per US$, period average)",48,4.706,0.0,float64,972,768,62,0.709,6723052073.338,6723052072.629001,6917800.164,64.946,215641961.148,972.0,31.177
Proportion of seats held by women in national parliaments (%),50,4.902,4.314,float64,970,343,211,0.0,53.077,53.077,16.777,15.266,11.35,0.036,0.646
Access to electricity (% of population),51,5.0,0.0,float64,969,530,205,6.8,100.0,93.2,67.702,69.4,26.501,-1.134,-0.324
