Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",7,1.346,2.115,float64,513,318,116,0.0,65.865,65.865,26.286,24.528,17.798,-1.221,0.247
Rule of Law: Standard Error,7,1.346,0.0,float64,513,407,68,0.126,0.324,0.198,0.163,0.152,0.028,2.961,1.544
Voice and Accountability: Estimate,7,1.346,0.0,float64,513,513,0,-2.313,0.297,2.6100000000000003,-1.018,-1.075,0.665,-1.081,-0.065
Voice and Accountability: Number of Sources,7,1.346,0.0,float64,513,14,14,6.0,19.0,13.0,12.142,12.0,2.919,-0.51,0.137
Voice and Accountability: Percentile Rank,7,1.346,3.077,float64,513,350,115,0.0,58.654,58.654,21.084,18.779,15.291,-1.135,0.302
"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",7,1.346,12.308,float64,513,262,105,0.0,50.0,50.0,16.262,12.322,13.773,-1.195,0.423
"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",7,1.346,0.0,float64,513,305,123,0.966,64.904,63.937999999999995,26.021,24.51,16.678,-1.138,0.217
Voice and Accountability: Standard Error,7,1.346,0.0,float64,513,421,61,0.104,0.202,0.09800000000000002,0.131,0.127,0.017,2.476,1.453
Refugee population by country or territory of origin,8,1.538,0.0,float64,512,500,11,48.0,6848865.0,6848817.0,419372.742,22213.5,1057393.895,19.093,4.159
"Preprimary education, duration (years)",9,1.731,0.0,float64,511,6,6,1.0,6.0,5.0,3.061,3.0,0.882,3.544,1.05
"Tuberculosis case detection rate (%, all forms)",11,2.115,0.0,float64,509,75,55,14.0,120.0,106.0,57.464,57.0,14.849,0.723,0.379
Merchandise exports (current US$),15,2.885,0.0,float64,505,454,39,7000000.0,21412000000.0,21405000000.0,2104063366.337,1032000000.0,2842145870.771,11.717,2.953
Merchandise imports (current US$),17,3.269,0.0,float64,503,480,23,83000000.0,19985000000.0,19902000000.0,3712379721.67,2538000000.0,3694232611.867,2.998,1.69
Agriculture census (Availability score over 20 years),20,3.846,52.5,float64,500,3,3,0.0,1.0,1.0,0.372,0.0,0.439,-1.504,0.523
Agriculture survey (Availability score over 10 years),20,3.846,60.577,float64,500,4,4,0.0,1.0,1.0,0.24,0.0,0.365,-0.017,1.237
Business/establishment census (Availability score over 20 years),20,3.846,76.923,float64,500,3,3,0.0,1.0,1.0,0.196,0.0,0.395,0.382,1.536
Business/establishment survey (Availability score over 10 years),20,3.846,66.923,float64,500,4,4,0.0,1.0,1.0,0.195,0.0,0.335,0.781,1.499
Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),20,3.846,0.0,float64,500,500,0,-75.191,2048.493,2123.6839999999997,243.065,144.231,334.075,10.147,2.898
Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),20,3.846,0.0,float64,500,500,0,0.151,81.249,81.098,7.929,2.207,14.916,9.523,3.086
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),20,3.846,0.0,float64,500,500,0,0.024,3.313,3.289,0.348,0.159,0.607,11.049,3.377
Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),20,3.846,0.192,float64,500,454,39,0.0,14.618,14.618,1.029,0.122,2.501,12.547,3.533
Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),20,3.846,0.0,float64,500,468,28,0.004,48.692,48.688,2.075,0.225,6.694,26.517,5.104
Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),20,3.846,0.0,float64,500,458,34,0.004,4.196,4.192,0.61,0.156,0.918,4.117,2.118
Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),20,3.846,0.0,float64,500,470,22,0.002,27.803,27.801000000000002,1.847,0.251,4.226,14.086,3.571
Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),20,3.846,0.0,float64,500,494,6,0.073,15.687,15.613999999999999,1.977,0.87,2.785,6.733,2.524
Dimension 4.1: Censuses and Surveys - Censuses only,20,3.846,15.577,float64,500,7,7,0.0,1.0,1.0,0.417,0.333,0.297,-0.775,0.348
Dimension 4.1: Censuses and Surveys - Surveys only,20,3.846,2.5,float64,500,31,27,0.0,1.0,1.0,0.437,0.4,0.234,-0.265,0.37
"Household Survey on income, etc  (Availability score over 10 years)",20,3.846,11.731,float64,500,4,4,0.0,1.0,1.0,0.64,0.67,0.356,-1.152,-0.45
Labor Force Survey (Availability score over 10 years),20,3.846,45.192,float64,500,4,4,0.0,1.0,1.0,0.304,0.33,0.345,-0.664,0.784
Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),20,3.846,0.0,float64,500,500,0,-74.521,455.23,529.751,81.49,76.079,77.548,2.957,1.177
Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),20,3.846,0.0,float64,500,500,0,0.912,115.228,114.31599999999999,20.001,14.897,22.953,4.309,2.124
Methane (CH4) emissions from Agriculture (Mt CO2e),20,3.846,0.0,float64,500,498,2,0.157,83.769,83.61200000000001,12.953,5.079,17.897,4.0,2.178
Methane (CH4) emissions from Building (Energy) (Mt CO2e),20,3.846,0.0,float64,500,470,27,0.007,14.872,14.865,1.469,0.738,2.511,13.51,3.597
Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),20,3.846,0.0,float64,500,476,18,0.057,16.791,16.734,3.215,1.495,4.047,2.09,1.752
Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),20,3.846,3.846,float64,500,180,58,0.0,0.259,0.259,0.016,0.002,0.037,15.048,3.592
Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),20,3.846,4.423,float64,500,71,43,0.0,0.026,0.026,0.002,0.001,0.003,22.78,4.435
Methane (CH4) emissions from Transport (Energy) (Mt CO2e),20,3.846,0.0,float64,500,203,104,0.0,0.07,0.07,0.01,0.005,0.012,7.088,2.477
Methane (CH4) emissions from Waste (Mt CO2e),20,3.846,0.0,float64,500,498,2,0.152,13.153,13.001000000000001,2.337,1.183,2.739,3.394,1.972
Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),20,3.846,0.0,float64,500,498,2,-68.033,410.607,478.64000000000004,72.304,63.968,76.168,2.707,1.289
Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),20,3.846,0.0,float64,500,497,3,0.212,38.975,38.763,5.803,3.941,7.613,5.73,2.475
Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),20,3.846,0.0,float64,500,493,7,0.076,33.207,33.131,4.66,2.066,6.727,5.181,2.405
Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),20,3.846,0.0,float64,500,423,68,0.01,2.976,2.966,0.226,0.094,0.48,18.719,4.334
Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),20,3.846,0.0,float64,500,281,106,0.001,0.162,0.161,0.022,0.012,0.028,8.181,2.628
Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),20,3.846,3.077,float64,500,193,77,0.0,0.201,0.201,0.019,0.002,0.041,6.355,2.706
Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),20,3.846,0.0,float64,500,479,19,0.016,3.09,3.074,0.634,0.236,0.815,0.615,1.423
Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),20,3.846,4.423,float64,500,136,62,0.0,0.114,0.114,0.007,0.001,0.017,18.775,4.173
Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),20,3.846,0.0,float64,500,280,100,0.001,0.167,0.166,0.022,0.01,0.032,7.121,2.602
Nitrous oxide (N2O) emissions from Waste (Mt CO2e),20,3.846,1.731,float64,500,464,25,0.0,1.476,1.476,0.213,0.177,0.234,9.96,2.815
Population & Housing census (Availability score over 20 years),20,3.846,23.462,float64,500,3,3,0.0,1.0,1.0,0.683,1.0,0.425,-1.166,-0.778
Total greenhouse gas emissions excluding LULUCF (% change from 1990),20,3.846,0.0,float64,500,500,0,-63.689,455.958,519.647,91.827,81.079,80.808,1.587,0.91
Total greenhouse gas emissions excluding LULUCF (Mt CO2e),20,3.846,0.0,float64,500,500,0,1.458,170.034,168.576,34.141,26.227,36.685,2.388,1.705
Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),20,3.846,0.0,float64,500,500,0,0.414,4.937,4.523000000000001,1.582,1.284,1.034,1.11,1.327
Women Business and the Law Index Score (scale 1-100),20,3.846,0.0,float64,500,64,56,23.75,97.5,73.75,58.862,63.75,17.348,-0.912,-0.436
DEC alternative conversion factor (LCU per US$),24,4.615,0.0,float64,496,339,27,1.0,31558.905,31557.905,1518.464,493.757,4552.235,23.426,4.827
Access to clean fuels and technologies for cooking  (% of population),26,5.0,2.885,float64,494,168,74,0.0,98.9,98.9,10.781,2.3,21.908,7.298,2.817
"Access to clean fuels and technologies for cooking, rural (% of rural population)",26,5.0,9.231,float64,494,97,17,0.0,98.0,98.0,7.19,0.4,20.453,11.354,3.441
"Access to clean fuels and technologies for cooking, urban (% of urban population)",26,5.0,2.115,float64,494,245,87,0.0,99.9,99.9,18.997,6.45,28.539,2.107,1.855
"Adolescent fertility rate (births per 1,000 women ages 15-19)",26,5.0,0.0,float64,494,494,0,0.525,204.311,203.786,108.534,113.595,44.475,-0.274,-0.35
"Birth rate, crude (per 1,000 people)",26,5.0,0.0,float64,494,489,5,12.706,51.058,38.352000000000004,37.626,38.01,7.634,2.062,-1.182
"Death rate, crude (per 1,000 people)",26,5.0,0.0,float64,494,476,18,3.67,17.491,13.821,9.657,9.195,2.778,-0.242,0.48
Dimension 3.3: Environmental Statistics,26,5.0,0.0,float64,494,34,27,0.334,1.0,0.6659999999999999,0.708,0.695,0.235,-1.662,0.027
"Fertility rate, total (births per woman)",26,5.0,0.0,float64,494,463,30,1.793,7.634,5.841,5.201,5.129,1.223,0.47,-0.485
GOAL 13: Climate Action (5 year moving average),26,5.0,38.462,float64,494,5,5,0.0,1.0,1.0,0.502,0.5,0.45,-1.779,-0.023
"Incidence of malaria (per 1,000 population at risk)",26,5.0,3.462,float64,494,475,3,0.0,709.793,709.793,217.963,234.425,158.333,-1.199,0.103
"Life expectancy at birth, female (years)",26,5.0,0.0,float64,494,487,7,46.855,76.682,29.827000000000005,61.473,61.173,6.223,-0.155,0.312
"Life expectancy at birth, male (years)",26,5.0,0.0,float64,494,486,8,45.266,71.352,26.086000000000006,57.788,58.015,5.268,-0.063,0.167
"Life expectancy at birth, total (years)",26,5.0,0.0,float64,494,487,7,46.038,73.881,27.843000000000004,59.631,59.701,5.702,-0.09,0.238
"Mortality rate, adult, female (per 1,000 female adults)",26,5.0,0.0,float64,494,494,0,83.208,521.651,438.443,256.095,255.547,78.164,0.571,0.274
"Mortality rate, adult, male (per 1,000 male adults)",26,5.0,0.0,float64,494,491,3,143.385,542.986,399.601,320.469,310.903,74.471,0.201,0.27
"Mortality rate, infant (per 1,000 live births)",26,5.0,0.0,float64,494,374,90,12.7,127.4,114.7,58.271,57.9,21.923,-0.257,0.231
"Mortality rate, infant, female (per 1,000 live births)",26,5.0,0.0,float64,494,362,97,11.3,120.0,108.7,52.793,52.2,20.593,-0.2,0.296
"Mortality rate, infant, male (per 1,000 live births)",26,5.0,0.0,float64,494,370,99,14.1,134.4,120.30000000000001,63.463,63.25,23.233,-0.293,0.178
"Mortality rate, neonatal (per 1,000 live births)",26,5.0,0.0,float64,494,264,125,8.5,57.5,49.0,30.678,31.45,9.259,0.008,-0.155
"Mortality rate, under-5 (per 1,000 live births)",26,5.0,0.0,float64,494,420,57,15.8,202.3,186.5,89.045,86.35,38.114,-0.452,0.297
"Mortality rate, under-5, female (per 1,000 live births)",26,5.0,0.0,float64,494,407,66,14.1,193.5,179.4,83.225,79.65,37.062,-0.446,0.348
"Mortality rate, under-5, male (per 1,000 live births)",26,5.0,0.0,float64,494,412,69,17.4,210.7,193.29999999999998,94.562,92.15,39.166,-0.45,0.254
Number of deaths ages 10-14 years,26,5.0,0.0,float64,494,457,24,225.0,22051.0,21826.0,3645.233,2702.5,4077.64,7.576,2.69
Number of deaths ages 15-19 years,26,5.0,0.0,float64,494,460,27,433.0,34085.0,33652.0,5555.978,3450.0,6759.381,6.208,2.526
Number of deaths ages 20-24 years,26,5.0,0.0,float64,494,471,22,460.0,33117.0,32657.0,6010.545,3800.5,6453.28,4.201,2.064
Number of deaths ages 5-9 years,26,5.0,0.0,float64,494,476,18,331.0,51468.0,51137.0,6855.52,4709.0,7802.399,8.371,2.698
Number of infant deaths,26,5.0,0.0,float64,494,492,2,2880.0,245675.0,242795.0,45400.747,34991.0,51774.154,6.594,2.534
Number of neonatal deaths,26,5.0,0.0,float64,494,487,7,1771.0,139500.0,137729.0,24977.587,18459.0,28147.64,4.745,2.218
Number of under-five deaths,26,5.0,0.0,float64,494,493,1,3784.0,352890.0,349106.0,66931.858,46109.5,71931.482,5.191,2.234
Pillar 3 - Data Products - Score,26,5.0,0.0,float64,494,468,24,16.663,89.388,72.72500000000001,57.094,58.938,13.142,-0.371,-0.237
"Prevalence of overweight (modeled estimate, % of children under 5)",26,5.0,0.0,float64,494,94,59,1.0,19.9,18.9,3.911,3.05,2.968,11.601,3.039
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",26,5.0,0.0,float64,494,279,135,13.6,61.0,47.4,37.362,37.0,9.802,-0.577,0.108
"Probability of dying among adolescents ages 10-14 years (per 1,000)",26,5.0,0.0,float64,494,127,97,1.7,16.1,14.400000000000002,7.288,6.8,3.085,-0.344,0.384
"Probability of dying among adolescents ages 15-19 years (per 1,000)",26,5.0,0.0,float64,494,178,122,2.6,22.8,20.2,11.898,11.7,4.462,-0.398,0.268
"Probability of dying among children ages 5-9 years (per 1,000)",26,5.0,0.0,float64,494,197,130,1.9,29.7,27.8,11.709,11.45,5.755,-0.282,0.435
"Probability of dying among youth ages 20-24 years (per 1,000)",26,5.0,0.0,float64,494,221,142,2.7,39.2,36.5,16.033,15.5,6.394,-0.238,0.312
Scientific and technical journal articles,26,5.0,1.731,float64,494,479,8,0.0,7155.92,7155.92,158.689,48.88,500.871,116.763,9.905
Sex ratio at birth (male births per female births),26,5.0,0.0,float64,494,57,45,1.003,1.064,0.061000000000000165,1.037,1.036,0.013,-0.407,-0.013
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",26,5.0,0.0,float64,494,493,1,4.967,82.589,77.622,33.567,31.766,15.744,0.017,0.694
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",26,5.0,0.0,float64,494,489,5,5.165,40.904,35.739000000000004,18.748,17.458,8.537,-0.793,0.351
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",26,5.0,0.0,float64,494,491,3,5.066,55.619,50.553,26.091,25.471,11.121,-0.927,0.216
Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),26,5.0,0.0,float64,494,468,24,16.663,89.388,72.72500000000001,57.094,58.938,13.142,-0.371,-0.237
"Survival to age 65, female (% of cohort)",26,5.0,0.0,float64,494,494,0,3.729,83.999,80.27,59.944,60.082,11.271,2.059,-0.512
"Survival to age 65, male (% of cohort)",26,5.0,0.0,float64,494,494,0,0.078,76.552,76.474,52.087,52.993,10.378,3.987,-0.967
Women's share of population ages 15+ living with HIV (%),26,5.0,0.0,float64,494,493,1,27.711,70.755,43.044,55.916,59.93,10.307,1.666,-1.618
"Personal remittances, received (current US$)",27,5.192,19.231,float64,493,375,9,0.0,3770584000.0,3770584000.0,439378290.323,177493122.192,684547370.237,10.669,3.006
Capture fisheries production (metric tons),28,5.385,1.538,float64,492,418,20,0.0,634594.96,634594.96,88996.396,38695.0,107695.422,4.36,1.966
Export unit value index (2015 = 100),33,6.346,0.0,float64,487,363,75,44.6,237.4,192.8,110.699,107.9,24.969,1.595,0.541
"Grants, excluding technical cooperation (BoP, current US$)",33,6.346,0.0,float64,487,487,0,11640000.0,10296820000.0,10285180000.0,1154836057.495,661560000.0,1521515495.787,13.04,3.196
Import unit value index (2015 = 100),33,6.346,0.0,float64,487,317,102,63.3,222.1,158.8,105.88,104.1,16.649,5.802,1.078
Net ODA received per capita (current US$),33,6.346,0.0,float64,487,487,0,0.487,541.792,541.3050000000001,70.381,55.11,67.291,19.165,3.753
"Net bilateral aid flows from DAC donors, France (current US$)",33,6.346,0.0,float64,487,445,33,-1000000.0,1131040039.062,1132040039.062,33093059.67,13560000.42,67985339.988,146.199,10.02
"Net bilateral aid flows from DAC donors, Germany (current US$)",33,6.346,0.0,float64,487,471,15,-9369999.886,890450012.207,899820012.093,75084229.933,36930000.305,129322472.0,15.162,3.664
"Net bilateral aid flows from DAC donors, Total (current US$)",33,6.346,0.0,float64,487,487,0,4999999.927,6316669943.333,6311669943.406,831227516.007,522959999.917,940945141.622,7.826,2.401
Net official development assistance and official aid received (constant 2021 US$),33,6.346,0.0,float64,487,486,1,13340000.153,10389070312.5,10375730312.347,1401835667.001,868929992.676,1638800603.678,8.567,2.597
Net official development assistance and official aid received (current US$),33,6.346,0.0,float64,487,487,0,12829999.924,10415780273.438,10402950273.514,1318241624.824,798280029.297,1601642259.576,10.547,2.856
Net official development assistance received (constant 2021 US$),33,6.346,0.0,float64,487,486,1,13340000.153,10389070312.5,10375730312.347,1401835667.001,868929992.676,1638800603.678,8.567,2.597
Net official development assistance received (current US$),33,6.346,0.0,float64,487,487,0,12829999.924,10415780273.438,10402950273.514,1318241624.824,798280029.297,1601642259.576,10.547,2.856
"Net official flows from UN agencies, UNICEF (current US$)",33,6.346,0.0,float64,487,477,9,-9617546.082,81816001.892,91433547.974,13447920.301,10017000.198,13090728.428,5.664,2.167
Proportion of seats held by women in national parliaments (%),33,6.346,1.346,float64,487,157,103,0.0,63.75,63.75,19.475,15.315,12.689,1.809,1.287
"Technical cooperation grants (BoP, current US$)",33,6.346,0.0,float64,487,483,4,1660000.0,1062410000.0,1060750000.0,100378090.349,72970000.0,129131861.572,22.791,4.243
Cereal production (metric tons),34,6.538,0.0,float64,486,486,0,86000.0,31616415.5,31530415.5,3216131.423,1958730.5,4584089.097,17.134,3.724
Cereal yield (kg per hectare),34,6.538,0.0,float64,486,478,5,252.2,4372.2,4120.0,1350.169,1142.35,778.083,2.123,1.468
Land under cereal production (hectares),34,6.538,0.0,float64,486,484,2,106514.0,12424860.0,12318346.0,2521010.426,1404156.5,3026754.613,2.127,1.762
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",34,6.538,0.0,float64,486,482,4,-65639999.39,569809997.559,635449996.949,119059588.301,94435001.373,96474974.108,2.312,1.333
Surface area (sq. km),34,6.538,0.0,float64,486,57,31,11300.0,2505810.0,2494510.0,587235.921,274220.0,638513.519,1.365,1.391
"Net official flows from UN agencies, UNDP (current US$)",35,6.731,0.192,float64,485,466,17,-10000.0,23590000.153,23600000.153,6837562.995,6025703.43,3891020.897,1.627,1.063
Refugee population by country or territory of asylum,36,6.923,0.0,float64,484,471,11,5.0,1955234.0,1955229.0,168820.279,24649.5,307920.065,8.308,2.775
Access to electricity (% of population),37,7.115,0.0,float64,483,340,102,0.8,99.5,98.7,29.998,22.7,23.22,0.678,1.128
Mobile cellular subscriptions,37,7.115,0.962,float64,483,397,68,0.0,71400000.0,71400000.0,8806777.702,5000000.0,10492700.861,5.6,2.062
"Net bilateral aid flows from DAC donors, Canada (current US$)",37,7.115,0.192,float64,483,446,30,0.0,345390014.648,345390014.648,29195403.783,11489999.771,41823982.173,10.902,2.668
"Net bilateral aid flows from DAC donors, United States (current US$)",37,7.115,0.192,float64,483,476,7,0.0,3054949951.172,3054949951.172,269895734.963,111410003.662,412407510.73,15.066,3.291
