Indicator,Source Table,Missing Count,Missing Percentage
Poverty headcount ratio at national poverty lines (% of population),WDIPovertyIndicator,692,87.04402515723271
Poverty headcount ratio at societal poverty line (% of population),WDIPovertyIndicator,674,84.77987421383648
Proportion of people living below 50 percent of median income (%),WDIPovertyIndicator,692,87.04402515723271
Prosperity gap (average shortfall from a prosperity standard of $25/day),WDIPovertyIndicator,674,84.77987421383648
"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",WDIPovertyIndicator,726,91.32075471698113
"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",WDIPovertyIndicator,726,91.32075471698113
Agricultural raw materials exports (% of merchandise exports),WDIPrivateSectorIndicator,221,27.79874213836478
Agricultural raw materials imports (% of merchandise imports),WDIPrivateSectorIndicator,218,27.42138364779874
Average time to clear exports through customs (days),WDIPrivateSectorIndicator,697,87.67295597484276
"Binding coverage, all products (%)",WDIPrivateSectorIndicator,520,65.40880503144653
"Binding coverage, manufactured products (%)",WDIPrivateSectorIndicator,520,65.40880503144653
"Binding coverage, primary products (%)",WDIPrivateSectorIndicator,520,65.40880503144653
"Bound rate, simple mean, all products (%)",WDIPrivateSectorIndicator,632,79.49685534591195
"Bound rate, simple mean, manufactured products (%)",WDIPrivateSectorIndicator,632,79.49685534591195
"Bound rate, simple mean, primary products (%)",WDIPrivateSectorIndicator,632,79.49685534591195
Bribery incidence (% of firms experiencing at least one bribe payment request),WDIPrivateSectorIndicator,692,87.04402515723271
Commercial service exports (current US$),WDIPrivateSectorIndicator,148,18.61635220125786
Commercial service imports (current US$),WDIPrivateSectorIndicator,143,17.9874213836478
"Computer, communications and other services (% of commercial service exports)",WDIPrivateSectorIndicator,159,20.0
"Computer, communications and other services (% of commercial service imports)",WDIPrivateSectorIndicator,153,19.245283018867926
Export unit value index (2015 = 100),WDIPrivateSectorIndicator,189,23.77358490566038
Export value index (2015 = 100),WDIPrivateSectorIndicator,593,74.59119496855345
Export volume index (2015 = 100),WDIPrivateSectorIndicator,593,74.59119496855345
Firms competing against unregistered firms (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Firms expected to give gifts in meetings with tax officials (% of firms),WDIPrivateSectorIndicator,693,87.16981132075472
Firms experiencing electrical outages (% of firms),WDIPrivateSectorIndicator,781,98.23899371069183
Firms experiencing losses due to theft and vandalism (% of firms),WDIPrivateSectorIndicator,735,92.45283018867924
Firms formally registered when operations started (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Firms offering formal training (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Firms that spend on R&D (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Firms using banks to finance investment (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Firms using banks to finance working capital (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Firms visited or required meetings with tax officials (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Firms with female participation in ownership (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Firms with female top manager (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Food exports (% of merchandise exports),WDIPrivateSectorIndicator,220,27.67295597484277
Food imports (% of merchandise imports),WDIPrivateSectorIndicator,218,27.42138364779874
Fuel exports (% of merchandise exports),WDIPrivateSectorIndicator,229,28.80503144654088
Fuel imports (% of merchandise imports),WDIPrivateSectorIndicator,219,27.547169811320753
Import unit value index (2015 = 100),WDIPrivateSectorIndicator,189,23.77358490566038
Import value index (2015 = 100),WDIPrivateSectorIndicator,593,74.59119496855345
Import volume index (2015 = 100),WDIPrivateSectorIndicator,593,74.59119496855345
Informal payments to public officials (% of firms),WDIPrivateSectorIndicator,692,87.04402515723271
Insurance and financial services (% of commercial service exports),WDIPrivateSectorIndicator,191,24.0251572327044
Insurance and financial services (% of commercial service imports),WDIPrivateSectorIndicator,153,19.245283018867926
Investment in ICT with private participation (current US$),WDIPrivateSectorIndicator,739,92.95597484276729
Investment in energy with private participation (current US$),WDIPrivateSectorIndicator,624,78.49056603773586
Investment in transport with private participation (current US$),WDIPrivateSectorIndicator,711,89.43396226415095
Investment in water and sanitation with private participation (current US$),WDIPrivateSectorIndicator,762,95.84905660377359
Logistics performance index: Ability to track and trace consignments (1=low to 5=high),WDIPrivateSectorIndicator,609,76.60377358490567
Logistics performance index: Competence and quality of logistics services (1=low to 5=high),WDIPrivateSectorIndicator,609,76.60377358490567
Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),WDIPrivateSectorIndicator,609,76.60377358490567
Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),WDIPrivateSectorIndicator,609,76.60377358490567
Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),WDIPrivateSectorIndicator,609,76.60377358490567
Logistics performance index: Overall (1=low to 5=high),WDIPrivateSectorIndicator,609,76.60377358490567
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),WDIPrivateSectorIndicator,609,76.60377358490567
Losses due to theft and vandalism (% of annual sales of affected firms),WDIPrivateSectorIndicator,735,92.45283018867924
Manufactures exports (% of merchandise exports),WDIPrivateSectorIndicator,220,27.67295597484277
Manufactures imports (% of merchandise imports),WDIPrivateSectorIndicator,218,27.42138364779874
Medium and high-tech exports (% manufactured exports),WDIPrivateSectorIndicator,490,61.63522012578616
Merchandise exports (current US$),WDIPrivateSectorIndicator,38,4.779874213836479
Merchandise imports (current US$),WDIPrivateSectorIndicator,38,4.779874213836479
Merchandise trade (% of GDP),WDIPrivateSectorIndicator,55,6.918238993710692
Net barter terms of trade index (2015 = 100),WDIPrivateSectorIndicator,591,74.33962264150942
"New business density (new registrations per 1,000 people ages 15-64)",WDIPrivateSectorIndicator,548,68.93081761006289
New businesses registered (number),WDIPrivateSectorIndicator,580,72.95597484276729
Number of visits or required meetings with tax officials (average for affected firms),WDIPrivateSectorIndicator,693,87.16981132075472
Ores and metals exports (% of merchandise exports),WDIPrivateSectorIndicator,220,27.67295597484277
Ores and metals imports (% of merchandise imports),WDIPrivateSectorIndicator,218,27.42138364779874
Power outages in firms in a typical month (number),WDIPrivateSectorIndicator,781,98.23899371069183
Public private partnerships investment in ICT (current US$),WDIPrivateSectorIndicator,785,98.74213836477988
Public private partnerships investment in energy (current US$),WDIPrivateSectorIndicator,687,86.41509433962264
Public private partnerships investment in transport (current US$),WDIPrivateSectorIndicator,728,91.57232704402516
Public private partnerships investment in water and sanitation (current US$),WDIPrivateSectorIndicator,772,97.10691823899371
"Share of tariff lines with international peaks, all products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Share of tariff lines with international peaks, manufactured products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Share of tariff lines with international peaks, primary products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Share of tariff lines with specific rates, all products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Share of tariff lines with specific rates, manufactured products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Share of tariff lines with specific rates, primary products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Tariff rate, applied, simple mean, all products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Tariff rate, applied, simple mean, manufactured products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Tariff rate, applied, simple mean, primary products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Tariff rate, applied, weighted mean, all products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Tariff rate, applied, weighted mean, manufactured products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Tariff rate, applied, weighted mean, primary products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Tariff rate, most favored nation, simple mean, all products (%)",WDIPrivateSectorIndicator,497,62.51572327044025
"Tariff rate, most favored nation, simple mean, manufactured products (%)",WDIPrivateSectorIndicator,497,62.51572327044025
"Tariff rate, most favored nation, simple mean, primary products (%)",WDIPrivateSectorIndicator,497,62.51572327044025
"Tariff rate, most favored nation, weighted mean, all products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Tariff rate, most favored nation, weighted mean, manufactured products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
"Tariff rate, most favored nation, weighted mean, primary products (%)",WDIPrivateSectorIndicator,498,62.64150943396226
Time required to obtain an operating license (days),WDIPrivateSectorIndicator,694,87.29559748427673
Time spent dealing with the requirements of government regulations (% of senior management time),WDIPrivateSectorIndicator,692,87.04402515723271
Time to obtain an electrical connection (days),WDIPrivateSectorIndicator,781,98.23899371069183
Transport services (% of commercial service exports),WDIPrivateSectorIndicator,162,20.37735849056604
Transport services (% of commercial service imports),WDIPrivateSectorIndicator,153,19.245283018867926
Travel services (% of commercial service exports),WDIPrivateSectorIndicator,169,21.257861635220127
Travel services (% of commercial service imports),WDIPrivateSectorIndicator,156,19.622641509433965
Value lost due to electrical outages (% of sales for affected firms),WDIPrivateSectorIndicator,781,98.23899371069183
Arms exports (SIPRI trend indicator values),WDIPublicSectorIndicator,595,74.84276729559748
Arms imports (SIPRI trend indicator values),WDIPublicSectorIndicator,322,40.503144654088054
Battle-related deaths (number of people),WDIPublicSectorIndicator,632,79.49685534591195
CPIA building human resources rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA business regulatory environment rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA debt policy rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA economic management cluster average (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA efficiency of revenue mobilization rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA equity of public resource use rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA financial sector rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA fiscal policy rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA gender equality rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA macroeconomic management rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA policies for social inclusion/equity cluster average (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA property rights and rule-based governance rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA public sector management and institutions cluster average (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA quality of budgetary and financial management rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA quality of public administration rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA social protection rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA structural policies cluster average (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
CPIA trade rating (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",WDIPublicSectorIndicator,452,56.855345911949684
"Central government debt, total (% of GDP)",WDIPublicSectorIndicator,661,83.14465408805032
"Central government debt, total (current LCU)",WDIPublicSectorIndicator,680,85.53459119496856
Compensation of employees (% of expense),WDIPublicSectorIndicator,490,61.63522012578616
Compensation of employees (current LCU),WDIPublicSectorIndicator,554,69.68553459119497
Control of Corruption: Estimate,WDIPublicSectorIndicator,180,22.641509433962266
Control of Corruption: Number of Sources,WDIPublicSectorIndicator,180,22.641509433962266
Control of Corruption: Percentile Rank,WDIPublicSectorIndicator,180,22.641509433962266
"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
Control of Corruption: Standard Error,WDIPublicSectorIndicator,180,22.641509433962266
Customs and other import duties (% of tax revenue),WDIPublicSectorIndicator,604,75.9748427672956
Customs and other import duties (current LCU),WDIPublicSectorIndicator,604,75.9748427672956
Expense (% of GDP),WDIPublicSectorIndicator,516,64.90566037735849
Expense (current LCU),WDIPublicSectorIndicator,553,69.55974842767296
Goods and services expense (% of expense),WDIPublicSectorIndicator,490,61.63522012578616
Goods and services expense (current LCU),WDIPublicSectorIndicator,554,69.68553459119497
Government Effectiveness: Estimate,WDIPublicSectorIndicator,180,22.641509433962266
Government Effectiveness: Number of Sources,WDIPublicSectorIndicator,180,22.641509433962266
Government Effectiveness: Percentile Rank,WDIPublicSectorIndicator,180,22.641509433962266
"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
Government Effectiveness: Standard Error,WDIPublicSectorIndicator,180,22.641509433962266
Grants and other revenue (% of revenue),WDIPublicSectorIndicator,514,64.65408805031446
Grants and other revenue (current LCU),WDIPublicSectorIndicator,576,72.45283018867924
IDA resource allocation index (1=low to 6=high),WDIPublicSectorIndicator,452,56.855345911949684
"Intentional homicides (per 100,000 people)",WDIPublicSectorIndicator,680,85.53459119496856
"Intentional homicides, female (per 100,000 female)",WDIPublicSectorIndicator,695,87.42138364779875
"Intentional homicides, male (per 100,000 male)",WDIPublicSectorIndicator,697,87.67295597484276
Interest payments (% of expense),WDIPublicSectorIndicator,492,61.886792452830186
Interest payments (% of revenue),WDIPublicSectorIndicator,493,62.0125786163522
Interest payments (current LCU),WDIPublicSectorIndicator,555,69.81132075471697
"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",WDIPublicSectorIndicator,607,76.35220125786164
"Internally displaced persons, new displacement associated with disasters (number of cases)",WDIPublicSectorIndicator,242,30.440251572327043
"Internally displaced persons, total displaced by conflict and violence (number of people)",WDIPublicSectorIndicator,547,68.80503144654088
Military expenditure (% of GDP),WDIPublicSectorIndicator,209,26.28930817610063
Military expenditure (% of general government expenditure),WDIPublicSectorIndicator,230,28.930817610062892
Military expenditure (current LCU),WDIPublicSectorIndicator,334,42.0125786163522
Military expenditure (current USD),WDIPublicSectorIndicator,200,25.157232704402517
Net acquisition of financial assets (% of GDP),WDIPublicSectorIndicator,595,74.84276729559748
Net acquisition of financial assets (current LCU),WDIPublicSectorIndicator,615,77.35849056603774
"Net incurrence of liabilities, total (% of GDP)",WDIPublicSectorIndicator,565,71.0691823899371
"Net incurrence of liabilities, total (current LCU)",WDIPublicSectorIndicator,606,76.22641509433963
Net lending (+) / net borrowing (-) (% of GDP),WDIPublicSectorIndicator,517,65.0314465408805
Net lending (+) / net borrowing (-) (current LCU),WDIPublicSectorIndicator,554,69.68553459119497
Other expense (% of expense),WDIPublicSectorIndicator,492,61.886792452830186
Other expense (current LCU),WDIPublicSectorIndicator,557,70.062893081761
Other taxes (% of revenue),WDIPublicSectorIndicator,524,65.9119496855346
Other taxes (current LCU),WDIPublicSectorIndicator,580,72.95597484276729
Political Stability and Absence of Violence/Terrorism: Estimate,WDIPublicSectorIndicator,180,22.641509433962266
Political Stability and Absence of Violence/Terrorism: Number of Sources,WDIPublicSectorIndicator,180,22.641509433962266
Political Stability and Absence of Violence/Terrorism: Percentile Rank,WDIPublicSectorIndicator,180,22.641509433962266
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
Political Stability and Absence of Violence/Terrorism: Standard Error,WDIPublicSectorIndicator,180,22.641509433962266
Primary government expenditures as a proportion of original approved budget (%),WDIPublicSectorIndicator,613,77.10691823899371
Regulatory Quality: Estimate,WDIPublicSectorIndicator,180,22.641509433962266
Regulatory Quality: Number of Sources,WDIPublicSectorIndicator,180,22.641509433962266
Regulatory Quality: Percentile Rank,WDIPublicSectorIndicator,180,22.641509433962266
"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
Regulatory Quality: Standard Error,WDIPublicSectorIndicator,180,22.641509433962266
"Revenue, excluding grants (% of GDP)",WDIPublicSectorIndicator,498,62.64150943396226
"Revenue, excluding grants (current LCU)",WDIPublicSectorIndicator,553,69.55974842767296
Rule of Law: Estimate,WDIPublicSectorIndicator,180,22.641509433962266
Rule of Law: Number of Sources,WDIPublicSectorIndicator,180,22.641509433962266
Rule of Law: Percentile Rank,WDIPublicSectorIndicator,180,22.641509433962266
"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",WDIPublicSectorIndicator,180,22.641509433962266
Rule of Law: Standard Error,WDIPublicSectorIndicator,180,22.641509433962266
Social contributions (% of revenue),WDIPublicSectorIndicator,596,74.96855345911949
Social contributions (current LCU),WDIPublicSectorIndicator,628,78.9937106918239
Statistical performance indicators (SPI): Overall score (scale 0-100),WDIPublicSectorIndicator,240,30.18867924528302
Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),WDIPublicSectorIndicator,144,18.11320754716981
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),WDIPublicSectorIndicator,234,29.433962264150942
Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),WDIPublicSectorIndicator,150,18.867924528301888
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),WDIPublicSectorIndicator,237,29.81132075471698
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),WDIPublicSectorIndicator,222,27.92452830188679
Subsidies and other transfers (% of expense),WDIPublicSectorIndicator,494,62.13836477987421
Subsidies and other transfers (current LCU),WDIPublicSectorIndicator,555,69.81132075471697
Tax revenue (% of GDP),WDIPublicSectorIndicator,497,62.51572327044025
Tax revenue (current LCU),WDIPublicSectorIndicator,552,69.43396226415094
Taxes on exports (% of tax revenue),WDIPublicSectorIndicator,719,90.44025157232704
Taxes on exports (current LCU),WDIPublicSectorIndicator,719,90.44025157232704
Taxes on goods and services (% of revenue),WDIPublicSectorIndicator,488,61.38364779874214
Taxes on goods and services (% value added of industry and services),WDIPublicSectorIndicator,561,70.56603773584905
Taxes on goods and services (current LCU),WDIPublicSectorIndicator,553,69.55974842767296
"Taxes on income, profits and capital gains (% of revenue)",WDIPublicSectorIndicator,492,61.886792452830186
"Taxes on income, profits and capital gains (% of total taxes)",WDIPublicSectorIndicator,557,70.062893081761
"Taxes on income, profits and capital gains (current LCU)",WDIPublicSectorIndicator,557,70.062893081761
Taxes on international trade (% of revenue),WDIPublicSectorIndicator,542,68.17610062893081
Taxes on international trade (current LCU),WDIPublicSectorIndicator,594,74.71698113207546
Voice and Accountability: Estimate,WDIPublicSectorIndicator,188,23.647798742138367
Voice and Accountability: Number of Sources,WDIPublicSectorIndicator,188,23.647798742138367
Voice and Accountability: Percentile Rank,WDIPublicSectorIndicator,188,23.647798742138367
"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",WDIPublicSectorIndicator,188,23.647798742138367
"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",WDIPublicSectorIndicator,188,23.647798742138367
Voice and Accountability: Standard Error,WDIPublicSectorIndicator,188,23.647798742138367
Adequacy of social insurance programs (% of total welfare of beneficiary households),WDISocialIndicator,793,99.74842767295597
Adequacy of social protection and labor programs (% of total welfare of beneficiary households),WDISocialIndicator,791,99.49685534591195
Adequacy of social safety net programs (% of total welfare of beneficiary households),WDISocialIndicator,791,99.49685534591195
Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),WDISocialIndicator,794,99.87421383647799
Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),WDISocialIndicator,793,99.74842767295597
Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),WDISocialIndicator,791,99.49685534591195
Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),WDISocialIndicator,791,99.49685534591195
Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),WDISocialIndicator,794,99.87421383647799
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Contributing family workers, total (% of total employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
Coverage of social insurance programs (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of social insurance programs in 2nd quintile (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of social insurance programs in 3rd quintile (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of social insurance programs in 4th quintile (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of social insurance programs in poorest quintile (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of social insurance programs in richest quintile (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of social protection and labor programs (% of population),WDISocialIndicator,791,99.49685534591195
Coverage of social safety net programs (% of population),WDISocialIndicator,791,99.49685534591195
Coverage of social safety net programs in 2nd quintile (% of population),WDISocialIndicator,791,99.49685534591195
Coverage of social safety net programs in 3rd quintile (% of population),WDISocialIndicator,791,99.49685534591195
Coverage of social safety net programs in 4th quintile (% of population),WDISocialIndicator,791,99.49685534591195
Coverage of social safety net programs in poorest quintile (% of population),WDISocialIndicator,791,99.49685534591195
Coverage of social safety net programs in richest quintile (% of population),WDISocialIndicator,791,99.49685534591195
Coverage of unemployment benefits and ALMP (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of unemployment benefits and ALMP in 4th quintile (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of unemployment benefits and ALMP in poorest quintile (% of population),WDISocialIndicator,792,99.62264150943396
Coverage of unemployment benefits and ALMP in richest quintile (% of population),WDISocialIndicator,792,99.62264150943396
"Employers, female (% of female employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employers, male (% of male employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employers, total (% of total employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
Employment in agriculture (% of total employment) (modeled ILO estimate),WDISocialIndicator,94,11.823899371069183
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
Employment in industry (% of total employment) (modeled ILO estimate),WDISocialIndicator,94,11.823899371069183
"Employment in industry, female (% of female employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment in industry, male (% of male employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
Employment in services (% of total employment) (modeled ILO estimate),WDISocialIndicator,94,11.823899371069183
"Employment in services, female (% of female employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment in services, male (% of male employment) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment to population ratio, 15+, female (%) (national estimate)",WDISocialIndicator,413,51.9496855345912
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment to population ratio, 15+, male (%) (national estimate)",WDISocialIndicator,413,51.9496855345912
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment to population ratio, 15+, total (%) (national estimate)",WDISocialIndicator,413,51.9496855345912
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment to population ratio, ages 15-24, female (%) (national estimate)",WDISocialIndicator,425,53.459119496855344
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment to population ratio, ages 15-24, male (%) (national estimate)",WDISocialIndicator,425,53.459119496855344
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Employment to population ratio, ages 15-24, total (%) (national estimate)",WDISocialIndicator,425,53.459119496855344
Female share of employment in senior and middle management (%),WDISocialIndicator,555,69.81132075471697
GDP per person employed (constant 2021 PPP $),WDISocialIndicator,129,16.22641509433962
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Labor force participation rate for ages 15-24, female (%) (national estimate)",WDISocialIndicator,422,53.081761006289305
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Labor force participation rate for ages 15-24, male (%) (national estimate)",WDISocialIndicator,422,53.081761006289305
"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Labor force participation rate for ages 15-24, total (%) (national estimate)",WDISocialIndicator,422,53.081761006289305
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",WDISocialIndicator,412,51.82389937106918
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",WDISocialIndicator,412,51.82389937106918
"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
"Labor force participation rate, total (% of total population ages 15+) (national estimate)",WDISocialIndicator,412,51.82389937106918
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",WDISocialIndicator,94,11.823899371069183
Labor force with advanced education (% of total working-age population with advanced education),WDISocialIndicator,441,55.471698113207545
"Labor force with advanced education, female (% of female working-age population with advanced education)",WDISocialIndicator,441,55.471698113207545
"Labor force with advanced education, male (% of male working-age population with advanced education)",WDISocialIndicator,441,55.471698113207545
Labor force with basic education (% of total working-age population with basic education),WDISocialIndicator,436,54.84276729559748
"Labor force with basic education, female (% of female working-age population with basic education)",WDISocialIndicator,436,54.84276729559748
"Labor force with basic education, male (% of male working-age population with basic education)",WDISocialIndicator,436,54.84276729559748
Labor force with intermediate education (% of total working-age population with intermediate education),WDISocialIndicator,438,55.094339622641506
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",WDISocialIndicator,438,55.094339622641506
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",WDISocialIndicator,438,55.094339622641506
"Labor force, female (% of total labor force)",WDISocialIndicator,94,11.823899371069183
"Labor force, total",WDISocialIndicator,94,11.823899371069183
Net migration,WDISocialIndicator,0,0.0
"Part time employment, female (% of total female employment)",WDISocialIndicator,469,58.9937106918239
"Part time employment, male (% of total male employment)",WDISocialIndicator,469,58.9937106918239
"Part time employment, total (% of total employment)",WDISocialIndicator,469,58.9937106918239
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),WDISocialIndicator,94,11.823899371069183
Ratio of female to male labor force participation rate (%) (national estimate),WDISocialIndicator,412,51.82389937106918
Refugee population by country or territory of asylum,WDISocialIndicator,159,20.0
Refugee population by country or territory of origin,WDISocialIndicator,94,11.823899371069183
