Feature,Dtype,# Count,# NaN,# Unique,# Dupes,Min,Max,% NaN,% Zero,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Compensation of employees (current LCU),float64,71,91,71,0,895844072.56,780983772087345.0,56.173,0.0,18668250982274.676,233372864850.807,102682005099478.67,46.668,6.677
Compilation of government finance statistics,float64,159,3,3,3,0.0,1.0,1.852,56.173,0.324,0.0,0.41,-1.117,0.735
Compilation of monetary and financial statistics,float64,159,3,2,2,0.0,1.0,1.852,12.346,0.874,1.0,0.333,3.232,-2.279
Completeness of birth registration (%),float64,2,160,2,0,77.0,86.6,98.765,0.0,81.8,81.8,6.788,.,.
"Completeness of birth registration, female (%)",float64,1,161,1,0,86.27,86.27,99.383,0.0,86.27,86.27,,.,.
"Completeness of birth registration, male (%)",float64,1,161,1,0,86.83,86.83,99.383,0.0,86.83,86.83,,.,.
"Completeness of birth registration, rural (%)",float64,1,161,1,0,72.7,72.7,99.383,0.0,72.7,72.7,,.,.
"Completeness of birth registration, urban (%)",float64,1,161,1,0,80.4,80.4,99.383,0.0,80.4,80.4,,.,.
"Compulsory education, duration (years)",float64,153,9,11,11,6.0,16.0,5.556,0.0,10.562,10.0,2.736,-0.914,0.09
"Computer, communications and other services (% of commercial service exports)",float64,139,23,139,0,1.102,75.885,14.198,0.0,36.281,34.186,19.709,-1.097,0.136
"Computer, communications and other services (% of commercial service imports)",float64,139,23,139,0,4.039,86.01,14.198,0.0,35.365,35.012,15.845,0.022,0.366
Consumer price index (2010 = 100),float64,145,17,145,0,105.85,2140.219,10.494,0.0,226.87,153.371,264.476,25.357,4.677
Container port traffic (TEU: 20 foot equivalent units),float64,47,115,47,0,22117.0,268990000.0,70.988,0.0,15851224.532,2137500.0,53062130.155,20.185,4.58
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",float64,145,17,145,0,0.014,36.526,10.494,0.0,7.547,3.289,8.617,1.418,1.465
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",float64,145,17,145,0,0.019,24.246,10.494,0.0,3.696,1.668,4.765,6.302,2.397
"Contributing family workers, total (% of total employment) (modeled ILO estimate)",float64,145,17,145,0,0.016,30.337,10.494,0.0,5.196,2.532,6.304,3.872,1.951
Control of Corruption: Estimate,float64,162,0,162,0,-1.602,0.775,0.0,0.0,-0.327,-0.401,0.601,-0.566,-0.035
Control of Corruption: Number of Sources,float64,162,0,10,10,3.0,12.0,0.0,0.0,7.944,9.0,2.811,-0.973,-0.467
Control of Corruption: Percentile Rank,float64,162,0,141,21,2.83,77.83,0.0,0.0,41.477,39.573,19.991,-0.842,-0.063
"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",float64,162,0,102,35,0.0,65.094,0.0,4.321,30.974,26.539,18.935,-0.989,0.224
"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",float64,162,0,98,33,10.0,84.434,0.0,0.0,51.751,51.415,20.089,-0.64,-0.218
Control of Corruption: Standard Error,float64,162,0,108,27,0.147,0.353,0.0,0.0,0.192,0.171,0.049,2.531,1.812
CountryShortName,object,162,0,54,54,.,.,0.0,0.0,.,.,.,.,.
Coverage of social insurance programs (% of population),float64,3,159,3,0,10.174,31.76,98.148,0.0,17.391,10.238,12.444,.,1.732
Coverage of social insurance programs in 2nd quintile (% of population),float64,3,159,3,0,3.89,27.002,98.148,0.0,11.928,4.891,13.065,.,1.721
Coverage of social insurance programs in 3rd quintile (% of population),float64,3,159,3,0,7.234,33.86,98.148,0.0,16.248,7.65,15.254,.,1.731
Coverage of social insurance programs in 4th quintile (% of population),float64,3,159,3,0,12.601,37.994,98.148,0.0,21.331,13.398,14.436,.,1.726
Coverage of social insurance programs in poorest quintile (% of population),float64,3,159,3,0,1.638,21.122,98.148,0.0,8.441,2.562,10.992,.,1.718
Coverage of social insurance programs in richest quintile (% of population),float64,3,159,3,0,23.583,38.811,98.148,0.0,29.003,24.614,8.51,.,1.704
Coverage of social protection and labor programs (% of population),float64,4,158,4,0,54.623,90.053,97.531,0.0,66.779,61.22,16.294,1.944,1.497
Coverage of social safety net programs (% of population),float64,4,158,4,0,30.168,87.482,97.531,0.0,56.872,54.92,25.18,-1.71,0.342
Coverage of social safety net programs in 2nd quintile (% of population),float64,4,158,4,0,46.543,94.167,97.531,0.0,66.577,62.799,21.377,-1.17,0.738
Coverage of social safety net programs in 3rd quintile (% of population),float64,4,158,4,0,25.445,91.472,97.531,0.0,56.864,55.269,27.956,-0.275,0.296
Coverage of social safety net programs in 4th quintile (% of population),float64,4,158,4,0,10.662,86.001,97.531,0.0,49.256,50.18,32.547,-1.32,-0.134
Coverage of social safety net programs in poorest quintile (% of population),float64,4,158,4,0,59.964,96.677,97.531,0.0,74.163,70.006,16.182,1.254,1.239
Coverage of social safety net programs in richest quintile (% of population),float64,4,158,4,0,2.819,69.095,97.531,0.0,37.511,39.064,30.353,-3.261,-0.182
Coverage of unemployment benefits and ALMP (% of population),float64,3,159,3,0,1.051,10.386,98.148,0.0,4.192,1.139,5.364,.,1.732
Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),float64,3,159,3,0,0.888,10.718,98.148,0.0,4.476,1.823,5.425,.,1.674
Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),float64,3,159,3,0,0.935,10.968,98.148,0.0,4.334,1.1,5.746,.,1.73
Coverage of unemployment benefits and ALMP in 4th quintile (% of population),float64,3,159,3,0,0.879,11.466,98.148,0.0,4.446,0.993,6.08,.,1.731
Coverage of unemployment benefits and ALMP in poorest quintile (% of population),float64,3,159,3,0,1.123,8.617,98.148,0.0,3.832,1.758,4.156,.,1.687
Coverage of unemployment benefits and ALMP in richest quintile (% of population),float64,3,159,3,0,0.138,10.161,98.148,0.0,3.872,1.317,5.478,.,1.642
Crop production index (2014-2016 = 100),float64,106,56,106,0,65.76,147.63,34.568,0.0,105.543,105.33,17.874,-0.116,-0.08
Current account balance (% of GDP),float64,141,21,141,0,-33.936,29.792,12.963,0.0,-3.133,-2.322,9.279,3.177,0.19
"Current account balance (BoP, current US$)",float64,141,21,141,0,-46638000000.0,443374257116.43,12.963,0.0,6296903996.712,-465688395.83,53238106757.577,47.666,6.707
"Current education expenditure, primary (% of total expenditure in primary public institutions)",float64,45,117,42,1,1.399,100.0,72.222,0.0,91.202,94.659,14.947,30.798,-5.148
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",float64,48,114,46,1,73.661,100.0,70.37,0.0,92.655,93.942,6.811,0.905,-1.244
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",float64,49,113,48,1,72.225,100.0,69.753,0.0,93.52,96.086,6.987,1.223,-1.425
"Current education expenditure, total (% of total expenditure in public institutions)",float64,53,109,51,1,38.195,100.0,67.284,0.0,92.167,94.567,9.442,20.302,-3.871
Current health expenditure (% of GDP),float64,53,109,53,0,2.706,19.966,67.284,0.0,7.35,6.57,2.954,5.374,1.752
Current health expenditure per capita (current US$),float64,52,110,52,0,160.642,1070.958,67.901,0.0,506.774,461.103,226.169,0.618,1.039
"Current health expenditure per capita, PPP (current international $)",float64,53,109,53,0,411.004,3033.187,67.284,0.0,1158.249,1028.668,546.653,1.878,1.25
Customs and other import duties (% of tax revenue),float64,72,90,72,0,0.0,30.613,55.556,0.0,6.082,3.805,6.586,5.567,2.381
Customs and other import duties (current LCU),float64,72,90,72,0,6386.88,50327949354717.0,55.556,0.0,1534961986900.281,30080982241.95,7427201915467.625,34.769,5.883
DEC alternative conversion factor (LCU per US$),float64,159,3,127,12,0.845,353510.128,1.852,0.0,5629.455,15.387,37414.049,63.878,7.861
"Death rate, crude (per 1,000 people)",float64,108,54,107,1,2.777,21.4,33.333,0.0,9.198,8.162,3.68,0.947,1.113
"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",float64,141,21,141,0,4786307.0,72863228832.6,12.963,0.0,5452863992.63,1108912729.0,11830268759.008,11.742,3.279
"Debt service on external debt, total (TDS, current US$)",float64,141,21,141,0,4801977.2,428695731605.5,12.963,0.0,21306500052.081,1945348753.6,61800543877.336,26.299,4.919
Debt service to exports (%),float64,136,26,136,0,0.136,58.451,16.049,0.0,8.337,6.679,7.456,15.157,2.959
Deposit interest rate (%),float64,118,44,114,2,0.268,94.997,27.16,0.0,6.105,3.141,11.399,35.316,5.414
"Depositors with commercial banks (per 1,000 adults)",float64,80,82,80,0,39.828,2608.227,50.617,0.0,1197.671,1121.298,540.959,0.055,0.28
Diabetes prevalence (% of population ages 20 to 79),float64,53,109,40,8,4.4,23.0,67.284,0.0,9.881,9.1,4.569,1.208,1.266
Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),float64,1,161,1,0,50.4,50.4,99.383,0.0,50.4,50.4,,.,.
Diarrhea treatment (% of children under 5 who received ORS packet),float64,1,161,1,0,53.9,53.9,99.383,0.0,53.9,53.9,,.,.
Dimension 1.5: Data use by international organizations,float64,162,0,14,13,0.2,1.0,0.0,0.0,0.779,0.8,0.214,-0.099,-0.836
Dimension 2.1: Data Releases,float64,162,0,3,3,0.0,1.0,0.0,3.704,0.694,0.5,0.28,-0.833,-0.195
Dimension 2.2: Online access,float64,160,2,96,53,0.014,0.915,1.235,0.0,0.511,0.544,0.178,0.114,-0.227
Dimension 2.2: Online access - Download Options Score,float64,160,2,78,44,0.024,0.867,1.235,0.0,0.395,0.356,0.175,-0.215,0.237
Dimension 2.2: Online access - Machine Readability Score,float64,160,2,80,49,0.0,1.0,1.235,7.407,0.543,0.577,0.322,-1.308,-0.247
Dimension 2.2: Online access - Metadata Available Score,float64,160,2,64,43,0.0,0.9,1.235,1.852,0.496,0.483,0.147,1.674,-0.337
Dimension 2.2: Online access - Non-Proprietary format Score,float64,160,2,60,42,0.0,1.0,1.235,0.617,0.787,0.852,0.208,3.941,-1.944
Dimension 2.2: Online access - Terms of Use Score,float64,160,2,52,34,0.0,0.967,1.235,38.889,0.336,0.122,0.367,-1.552,0.452
Dimension 2.4: Data services,float64,159,3,2,2,0.0,1.0,1.852,15.432,0.843,1.0,0.365,1.635,-1.901
Dimension 3.1: Social Statistics,float64,159,3,150,8,0.44,0.983,1.852,0.0,0.754,0.766,0.122,-0.129,-0.58
Dimension 3.2: Economic Statistics,float64,159,3,129,22,0.531,1.0,1.852,0.0,0.813,0.825,0.11,-0.544,-0.471
Dimension 3.3: Environmental Statistics,float64,159,3,31,18,0.375,1.0,1.852,0.0,0.655,0.666,0.16,-0.774,-0.304
Dimension 3.4: Institutional Statistics,float64,159,3,68,20,0.378,1.0,1.852,0.0,0.771,0.789,0.14,0.198,-0.735
Dimension 4.1: Censuses and Surveys - Censuses only,float64,159,3,7,7,0.0,1.0,1.852,1.852,0.802,0.833,0.24,1.537,-1.387
Dimension 4.1: Censuses and Surveys - Surveys only,float64,159,3,24,21,0.0,1.0,1.852,1.852,0.534,0.534,0.275,-1.012,-0.072
Dimension 4.2: Administrative Data,float64,162,0,3,3,0.0,1.0,0.0,24.074,0.713,1.0,0.427,-0.961,-0.945
Dimension 4.3: Geospatial Data,float64,160,2,67,48,0.0,0.605,1.235,3.086,0.262,0.257,0.137,-0.445,0.176
Dimension 5.1: Legislation and governance,float64,142,20,2,2,0.0,1.0,12.346,16.667,0.81,1.0,0.394,0.555,-1.596
Dimension 5.2: Standards and Methods,float64,159,3,19,19,0.1,1.0,1.852,0.0,0.618,0.6,0.227,-0.616,-0.371
Dimension 5.5: Finance,float64,129,33,2,2,0.0,1.0,20.37,27.778,0.651,1.0,0.478,-1.613,-0.642
Discrepancy in expenditure estimate of GDP (constant LCU),float64,90,72,83,1,-195940706686100.0,317296482496220.0,44.444,4.938,6192094924974.223,56950.0,54311028309664.67,21.887,3.55
Discrepancy in expenditure estimate of GDP (current LCU),float64,133,29,89,6,-1519144160000.0,2036316708500616.0,17.901,19.753,43830136216859.55,0.0,248302676930198.78,40.49,6.216
Domestic credit provided by financial sector (% of GDP),float64,73,89,73,0,14.65,203.53,54.938,0.0,75.56,60.516,43.519,1.81,1.452
Domestic credit to private sector (% of GDP),float64,136,26,136,0,5.908,194.674,16.049,0.0,52.228,47.222,35.194,4.81,2.04
Domestic credit to private sector by banks (% of GDP),float64,141,21,141,0,5.857,194.674,12.963,0.0,47.071,44.335,31.422,7.354,2.282
Domestic general government health expenditure (% of GDP),float64,53,109,53,0,0.678,12.628,67.284,0.0,4.182,3.631,2.095,4.712,1.604
Domestic general government health expenditure (% of current health expenditure),float64,53,109,53,0,16.031,91.594,67.284,0.0,56.673,59.11,15.168,0.963,-0.767
Domestic general government health expenditure (% of general government expenditure),float64,53,109,53,0,4.59,26.105,67.284,0.0,12.66,11.62,4.716,0.621,0.816
Domestic general government health expenditure per capita (current US$),float64,52,110,52,0,50.895,744.0,67.901,0.0,285.708,266.745,155.928,1.291,1.169
"Domestic general government health expenditure per capita, PPP (current international $)",float64,53,109,53,0,109.023,2778.211,67.284,0.0,678.697,580.893,452.89,7.884,2.244
Domestic private health expenditure (% of current health expenditure),float64,53,109,53,0,2.676,83.796,67.284,0.0,38.924,37.334,17.554,0.703,0.457
Domestic private health expenditure per capita (current US$),float64,52,110,52,0,21.843,498.0,67.901,0.0,192.055,171.881,110.18,0.474,0.89
"Domestic private health expenditure per capita, PPP (current international $)",float64,53,109,53,0,27.529,1565.0,67.284,0.0,441.631,385.0,273.461,4.225,1.495
"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",float64,66,96,61,2,0.0,9.956,59.259,2.469,0.561,0.216,1.311,41.725,6.008
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",float64,67,95,64,1,0.0,9.879,58.642,2.469,0.652,0.319,1.318,37.173,5.581
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",float64,68,94,66,1,0.0,9.918,58.025,1.852,0.593,0.271,1.298,40.699,5.894
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",float64,62,100,62,0,0.0,58.192,61.728,0.617,17.848,16.466,11.363,2.978,1.489
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",float64,62,100,62,0,0.0,65.529,61.728,0.617,16.83,15.325,11.594,8.369,2.44
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",float64,62,100,62,0,0.0,61.091,61.728,0.617,17.372,16.47,11.251,5.248,1.9
"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",float64,56,106,56,0,0.0,28.911,65.432,0.617,5.783,2.315,7.469,2.561,1.864
"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",float64,56,106,56,0,0.0,26.805,65.432,0.617,5.729,2.081,7.335,1.528,1.655
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",float64,56,106,55,1,0.0,27.979,65.432,0.617,5.772,2.092,7.386,2.05,1.757
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",float64,85,77,85,0,24.515,99.125,47.531,0.0,67.826,66.085,19.382,-0.758,0.083
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",float64,85,77,85,0,29.303,99.336,47.531,0.0,71.233,68.036,18.396,-0.877,-0.017
"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",float64,85,77,84,1,32.109,99.188,47.531,0.0,69.498,67.664,18.794,-0.765,0.025
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",float64,61,101,61,0,0.0,68.048,62.346,0.617,28.886,24.008,15.137,0.345,1.009
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",float64,60,102,60,0,0.0,64.954,62.963,0.617,27.691,24.455,14.845,0.222,0.906
"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",float64,62,100,62,0,0.0,66.088,61.728,0.617,28.075,24.097,14.751,0.322,0.997
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",float64,91,71,91,0,24.807,100.0,43.827,0.0,84.652,86.474,14.88,2.396,-1.411
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",float64,91,71,90,1,40.295,100.0,43.827,0.0,87.303,89.529,13.332,1.712,-1.406
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",float64,91,71,90,1,32.496,100.0,43.827,0.0,85.925,87.23,13.963,2.031,-1.406
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",float64,71,91,71,0,0.0,55.191,56.173,0.617,21.76,20.296,10.689,1.332,0.866
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",float64,71,91,71,0,0.0,64.954,56.173,0.617,20.0,19.953,9.848,5.056,1.334
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",float64,71,91,71,0,0.0,59.259,56.173,0.617,20.938,20.432,10.06,2.376,0.976
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",float64,89,73,89,0,15.556,98.18,45.062,0.0,55.018,48.63,21.45,-0.59,0.4
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",float64,89,73,89,0,16.776,97.607,45.062,0.0,57.518,52.16,21.907,-0.895,0.238
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",float64,89,73,89,0,16.771,97.895,45.062,0.0,56.236,52.511,21.439,-0.73,0.325
"Employers, female (% of female employment) (modeled ILO estimate)",float64,145,17,145,0,0.08,17.512,10.494,0.0,2.623,2.006,2.88,15.976,3.819
"Employers, male (% of male employment) (modeled ILO estimate)",float64,145,17,145,0,0.339,16.169,10.494,0.0,5.007,4.482,2.841,3.954,1.575
"Employers, total (% of total employment) (modeled ILO estimate)",float64,145,17,145,0,0.269,14.589,10.494,0.0,4.076,3.394,2.688,6.73,2.279
