Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),31,3.007,0.0,float64,1000,993,7,-31.762,743.182,70.437,48.114,101.767,21.561,4.184
Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),31,3.007,0.0,float64,1000,990,10,0.018,848.535,42.949,9.692,115.461,31.043,5.374
Methane (CH4) emissions from Agriculture (Mt CO2e),31,3.007,0.0,float64,1000,958,36,0.002,567.559,26.932,5.325,79.364,32.99,5.589
Methane (CH4) emissions from Waste (Mt CO2e),31,3.007,0.0,float64,1000,974,13,0.005,133.621,5.579,1.39,16.587,37.766,5.991
Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),31,3.007,0.0,float64,1000,970,25,0.005,270.031,10.014,2.186,32.208,40.706,6.261
Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),31,3.007,0.0,float64,1000,931,44,0.002,192.354,7.534,1.715,23.888,38.761,6.113
Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),31,3.007,1.94,float64,1000,832,95,0.0,16.687,0.763,0.262,2.037,30.978,5.348
Nitrous oxide (N2O) emissions from Waste (Mt CO2e),31,3.007,2.716,float64,1000,812,98,0.0,16.767,0.59,0.11,1.986,42.711,6.428
Total greenhouse gas emissions excluding LULUCF (% change from 1990),31,3.007,0.0,float64,1000,997,2,-64.756,1100.0,120.83,86.93,153.612,17.801,3.685
Total greenhouse gas emissions excluding LULUCF (Mt CO2e),31,3.007,0.0,float64,1000,995,4,0.039,4133.554,123.495,23.132,442.832,46.554,6.68
Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),31,3.007,0.0,float64,1000,1000,0,0.349,7.008,2.247,1.998,1.196,1.768,1.235
"Agriculture, forestry, and fishing, value added (% of GDP)",36,3.492,0.0,float64,995,995,0,0.996,48.165,16.517,16.2,8.241,-0.144,0.411
"Agriculture, forestry, and fishing, value added (current LCU)",36,3.492,0.0,float64,995,995,0,29796628.761,1222578696737340.0,18035316805157.414,110519000000.0,103639168606127.5,74.762,8.378
"Agriculture, forestry, and fishing, value added (current US$)",36,3.492,0.0,float64,995,995,0,17820034.049,570749836152.399,15308468945.269,2457131331.262,53577049313.788,58.5,7.198
"Industry (including construction), value added (% of GDP)",36,3.492,0.0,float64,995,995,0,2.391,66.179,25.376,25.409,10.357,1.547,0.624
"Industry (including construction), value added (current LCU)",36,3.492,0.0,float64,995,995,0,8089300.0,3794348024028169.5,41765967270372.445,165102346300.0,289351244349865.06,98.36,9.558
"Industry (including construction), value added (current US$)",36,3.492,0.0,float64,995,995,0,8089300.0,892980778133.396,26284329478.639,4447853007.119,85687299604.952,51.149,6.737
"Agriculture, forestry, and fishing, value added (constant LCU)",41,3.977,0.0,float64,990,989,1,29796628.761,630674945618681.0,13117553154457.47,87479000000.0,68020117087795.39,49.413,7.026
"Agriculture, forestry, and fishing, value added (constant 2015 US$)",42,4.074,0.0,float64,989,988,1,21020749.42,485264749536.988,16143437080.424,2480809168.027,52043069028.324,41.927,6.179
Carbon intensity of GDP (kg CO2e per 2021 PPP $),42,4.074,1.94,float64,989,970,1,0.0,1.28,0.163,0.142,0.112,29.223,4.03
Carbon intensity of GDP (kg CO2e per constant 2021 US$ of GDP),42,4.074,1.94,float64,989,970,1,0.0,3.439,0.476,0.399,0.335,18.36,3.298
Fixed telephone subscriptions (per 100 people),42,4.074,1.261,float64,989,682,195,0.0,28.7,4.126,2.54,4.352,2.159,1.534
"Immunization, HepB3 (% of one-year-old children)",42,4.074,0.0,float64,989,74,62,6.0,99.0,82.316,87.0,16.398,2.575,-1.518
Mobile cellular subscriptions,42,4.074,0.0,float64,989,809,127,615.0,1180000000.0,35871300.999,6210000.0,124068806.927,58.609,7.346
"Foreign direct investment, net inflows (BoP, current US$)",43,4.171,0.0,float64,988,986,1,-7397295409.19,64362364994.375,1818799213.011,373955000.0,5661213962.053,46.959,6.299
"PPP conversion factor, private consumption (LCU per international $)",43,4.171,0.0,float64,988,988,0,0.272,12033.789,389.917,19.504,1187.02,27.374,4.844
"Services, value added (% of GDP)",43,4.171,0.0,float64,988,988,0,25.433,94.148,51.242,50.722,9.99,0.501,0.485
"Services, value added (current LCU)",43,4.171,0.0,float64,988,988,0,89826712.378,4348053135106160.0,51903013758776.49,346241843800.0,332319839548098.56,92.829,9.3
"Services, value added (current US$)",43,4.171,0.0,float64,988,988,0,66061099.655,1768813397021.5,46288727143.94,9018722964.222,153935147385.924,61.478,7.312
"Foreign direct investment, net inflows (% of GDP)",45,4.365,0.0,float64,986,986,0,-32.955,42.093,3.209,1.995,4.585,14.776,1.473
"Agriculture, forestry, and fishing, value added (annual % growth)",46,4.462,0.0,float64,985,985,0,-39.3,85.708,3.02,3.0,7.179,23.477,1.955
"Industry (including construction), value added (constant LCU)",47,4.559,0.0,float64,984,983,1,9066700.0,2107018330385030.0,30920387609063.133,146695455000.0,191275159280641.28,65.973,7.911
"Industry (including construction), value added (constant 2015 US$)",48,4.656,0.0,float64,983,982,1,9434428.176,851202691534.641,26299543432.121,4728309492.171,82086279238.911,48.617,6.553
Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),51,4.947,0.0,float64,980,979,1,-76.37,44517.647,1036.053,179.874,4843.616,54.254,7.265
Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),51,4.947,0.0,float64,980,923,44,0.003,221.759,6.673,0.695,24.605,41.672,6.311
Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),51,4.947,28.322,float64,980,593,47,0.0,129.168,3.513,0.045,12.898,37.229,5.737
Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),51,4.947,0.776,float64,980,933,35,0.0,619.017,13.619,0.862,65.275,52.431,7.141
Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),51,4.947,1.94,float64,980,920,36,0.0,1376.994,28.097,1.723,137.724,53.474,7.212
Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),51,4.947,0.0,float64,980,967,13,0.017,339.761,11.468,2.484,34.958,47.062,6.505
Methane (CH4) emissions from Building (Energy) (Mt CO2e),51,4.947,0.0,float64,980,851,64,0.0,38.999,2.505,0.456,7.046,18.041,4.328
Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),51,4.947,0.0,float64,980,856,53,0.0,184.509,7.946,0.953,21.412,24.03,4.64
Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),51,4.947,5.82,float64,980,365,130,0.0,4.166,0.081,0.004,0.415,56.274,7.367
Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),51,4.947,9.796,float64,980,280,127,0.0,1.1,0.022,0.002,0.099,69.479,8.034
Methane (CH4) emissions from Transport (Energy) (Mt CO2e),51,4.947,0.0,float64,980,509,170,0.0,2.24,0.091,0.014,0.259,27.156,4.907
Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),51,4.947,0.0,float64,980,967,11,-52.305,251.216,58.121,53.584,44.281,0.766,0.55
Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),51,4.947,0.097,float64,980,722,118,0.0,8.389,0.424,0.074,1.218,24.543,4.855
Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),51,4.947,15.422,float64,980,340,126,0.0,0.236,0.022,0.004,0.043,10.468,3.169
Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),51,4.947,3.492,float64,980,427,133,0.0,5.372,0.108,0.006,0.537,55.657,7.319
Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),51,4.947,5.529,float64,980,364,102,0.0,23.001,0.378,0.003,2.22,59.007,7.516
Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),51,4.947,0.0,float64,980,666,152,0.0,7.274,0.22,0.032,0.806,45.312,6.539
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,0.141,76.963,22.339,17.791,17.884,0.283,0.935
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,0.356,54.172,11.329,8.721,10.025,2.457,1.543
"Contributing family workers, total (% of total employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,0.323,62.794,15.436,12.227,12.667,1.197,1.197
"Employers, female (% of female employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,0.028,16.475,2.625,1.551,3.306,5.583,2.374
"Employers, male (% of male employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,0.09,26.382,5.53,3.645,5.763,3.415,1.965
"Employers, total (% of total employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,0.069,21.277,4.513,2.864,4.791,3.175,1.92
Employment in agriculture (% of total employment) (modeled ILO estimate),52,5.044,0.0,float64,979,979,0,1.148,78.302,37.942,38.206,17.567,-0.492,-0.123
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,0.625,86.138,38.869,37.789,22.075,-1.047,0.055
"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,1.259,75.23,37.898,39.053,16.731,-0.474,-0.302
Employment in industry (% of total employment) (modeled ILO estimate),52,5.044,0.0,float64,979,979,0,4.225,34.851,17.287,17.504,7.186,-0.619,0.196
"Employment in industry, female (% of female employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,0.735,38.604,12.227,10.893,7.789,0.568,0.885
"Employment in industry, male (% of male employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,5.365,37.333,20.186,19.251,7.398,-0.823,0.16
Employment in services (% of total employment) (modeled ILO estimate),52,5.044,0.0,float64,979,979,0,15.81,93.438,44.771,43.637,14.721,1.062,0.791
"Employment in services, female (% of female employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,6.882,98.437,48.905,48.795,20.894,-0.533,0.275
"Employment in services, male (% of male employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,17.276,92.532,41.916,40.35,13.59,2.306,1.185
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",52,5.044,0.0,float64,979,972,7,8.403,83.235,44.278,45.89,19.346,-0.962,0.019
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",52,5.044,0.0,float64,979,965,13,21.295,88.791,65.793,67.449,13.003,1.149,-0.857
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",52,5.044,0.0,float64,979,969,10,20.047,85.434,54.932,55.521,14.698,-0.403,-0.12
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",52,5.044,0.0,float64,979,968,11,1.604,78.037,29.798,26.951,17.24,-0.111,0.703
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",52,5.044,0.0,float64,979,968,11,3.017,78.974,41.569,39.733,15.96,-0.441,0.206
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",52,5.044,0.0,float64,979,965,14,2.314,78.33,35.743,35.044,15.531,-0.086,0.524
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",52,5.044,0.0,float64,979,975,4,6.216,79.748,35.037,32.749,16.592,-0.32,0.582
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",52,5.044,0.0,float64,979,969,10,15.662,80.466,47.95,46.667,14.256,-0.433,0.107
"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",52,5.044,0.0,float64,979,966,13,13.156,79.642,41.559,40.299,14.013,-0.102,0.507
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",52,5.044,0.0,float64,979,964,15,11.116,87.119,48.023,49.13,19.309,-1.093,-0.036
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",52,5.044,0.0,float64,979,968,10,11.733,88.523,49.817,51.417,19.505,-1.059,-0.073
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",52,5.044,0.0,float64,979,966,13,23.579,89.636,70.464,72.04,11.602,3.114,-1.299
"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",52,5.044,0.0,float64,979,966,13,23.645,90.748,72.224,74.068,11.763,3.534,-1.421
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",52,5.044,0.0,float64,979,963,15,23.091,88.349,59.134,59.786,13.745,-0.357,-0.179
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",52,5.044,0.0,float64,979,970,9,23.068,89.428,60.99,62.238,13.706,-0.139,-0.268
"Labor force, female (% of total labor force)",52,5.044,0.0,float64,979,979,0,13.925,50.655,39.697,42.348,9.364,-0.369,-0.851
"Labor force, total",52,5.044,0.0,float64,979,979,0,21987.0,588969543.0,21501649.735,4051852.0,71600910.397,39.171,6.187
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),52,5.044,0.0,float64,979,979,0,17.943,98.076,67.741,74.433,23.059,-1.102,-0.476
"Self-employed, female (% of female employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,3.336,97.183,64.551,72.271,23.851,-0.624,-0.664
"Self-employed, male (% of male employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,12.53,87.397,56.541,56.637,16.677,-0.638,-0.224
"Self-employed, total (% of total employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,11.134,92.353,60.136,63.061,18.944,-0.845,-0.348
"Unemployment, female (% of female labor force) (modeled ILO estimate)",52,5.044,0.0,float64,979,942,35,0.15,42.508,9.446,6.147,8.633,1.938,1.498
"Unemployment, male (% of male labor force) (modeled ILO estimate)",52,5.044,0.0,float64,979,938,39,0.089,33.828,7.066,4.748,5.999,1.771,1.428
"Unemployment, total (% of total labor force) (modeled ILO estimate)",52,5.044,0.0,float64,979,944,35,0.119,35.359,7.829,5.162,6.647,1.54,1.387
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",52,5.044,0.0,float64,979,968,11,0.423,84.904,19.072,12.47,16.965,1.277,1.333
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",52,5.044,0.0,float64,979,964,15,0.296,80.735,15.283,9.703,14.223,3.772,1.813
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",52,5.044,0.0,float64,979,959,20,0.375,82.409,16.519,10.526,14.694,3.036,1.633
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,1.915,95.546,61.926,69.995,24.373,-0.779,-0.587
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,9.317,84.865,51.012,52.426,18.185,-0.852,-0.203
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,8.365,89.768,55.623,60.351,20.437,-1.019,-0.313
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,2.817,96.664,35.449,27.729,23.851,-0.624,0.664
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,12.603,87.47,43.459,43.363,16.678,-0.638,0.224
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",52,5.044,0.0,float64,979,979,0,7.647,88.866,39.864,36.939,18.944,-0.845,0.348
"Industry (including construction), value added (annual % growth)",53,5.141,0.097,float64,978,977,1,-64.203,143.493,4.542,4.335,11.363,40.752,3.301
Fixed telephone subscriptions,54,5.238,1.164,float64,977,922,28,0.0,50176500.0,1522068.028,263786.0,4784616.995,43.265,6.114
Consumer price index (2010 = 100),58,5.626,0.0,float64,973,923,1,32.263,11076.602,156.456,112.452,440.173,431.358,19.433
"Services, value added (constant 2015 US$)",58,5.626,0.0,float64,973,972,1,67483575.399,1566035211026.69,48501008977.997,9294500000.0,146473954748.88,50.775,6.603
"Services, value added (constant LCU)",58,5.626,0.0,float64,973,972,1,89826712.378,2568457853543160.0,39711279711089.79,299685744500.0,231159853433148.4,64.422,7.827
"Official exchange rate (LCU per US$, period average)",59,5.723,0.0,float64,972,768,62,0.709,6723052073.338,6917800.164,64.946,215641961.148,972.0,31.177
Proportion of seats held by women in national parliaments (%),61,5.917,4.268,float64,970,343,211,0.0,53.077,16.777,15.266,11.35,0.036,0.646
Access to electricity (% of population),62,6.014,0.0,float64,969,530,205,6.8,100.0,67.702,69.4,26.501,-1.134,-0.324
"Access to electricity, urban (% of urban population)",62,6.014,0.0,float64,969,352,193,26.2,100.0,86.358,91.4,14.908,0.536,-1.122
"Adolescent fertility rate (births per 1,000 women ages 15-19)",62,6.014,0.0,float64,969,963,6,4.321,162.773,69.647,65.277,36.599,-0.788,0.345
"Birth rate, crude (per 1,000 people)",62,6.014,0.0,float64,969,942,27,12.332,47.099,28.328,28.178,7.42,-0.81,0.154
Crop production index (2014-2016 = 100),62,6.014,0.0,float64,969,895,69,34.69,203.82,95.297,96.35,19.993,2.318,0.47
"Death rate, crude (per 1,000 people)",62,6.014,0.0,float64,969,897,60,3.148,20.884,7.599,7.007,2.879,3.619,1.632
Dimension 3.3: Environmental Statistics,62,6.014,0.0,float64,969,35,29,0.375,1.0,0.766,0.778,0.222,-1.503,-0.314
"Fertility rate, total (births per woman)",62,6.014,0.0,float64,969,853,104,1.398,6.499,3.596,3.444,1.117,-0.843,0.324
Food production index (2014-2016 = 100),62,6.014,0.0,float64,969,890,73,40.57,183.45,95.006,96.84,18.966,1.354,0.193
GOAL 13: Climate Action (5 year moving average),62,6.014,26.188,float64,969,5,5,0.0,1.0,0.606,0.667,0.423,-1.468,-0.446
"Grants, excluding technical cooperation (BoP, current US$)",62,6.014,0.0,float64,969,968,1,4180000.0,11388180000.0,571770247.678,335630000.0,776485041.673,48.415,5.101
"Life expectancy at birth, female (years)",62,6.014,0.0,float64,969,953,16,43.356,81.475,67.919,68.838,7.55,0.328,-0.715
"Life expectancy at birth, male (years)",62,6.014,0.0,float64,969,948,20,40.689,77.784,63.465,64.498,6.698,0.78,-0.836
"Life expectancy at birth, total (years)",62,6.014,0.0,float64,969,957,12,42.125,79.729,65.645,66.714,7.07,0.536,-0.786
Livestock production index (2014-2016 = 100),62,6.014,0.0,float64,969,898,68,21.92,185.93,96.011,97.91,21.095,2.606,0.313
"Mortality rate, adult, female (per 1,000 female adults)",62,6.014,0.0,float64,969,967,2,51.346,701.365,195.668,161.782,116.281,4.259,1.842
"Mortality rate, adult, male (per 1,000 male adults)",62,6.014,0.0,float64,969,968,1,72.251,768.473,264.309,232.819,116.583,4.928,1.908
"Mortality rate, infant (per 1,000 live births)",62,6.014,0.0,float64,969,524,268,5.6,104.9,38.134,35.9,19.733,-0.416,0.569
"Mortality rate, infant, female (per 1,000 live births)",62,6.014,0.0,float64,969,495,268,5.0,95.6,34.364,32.2,17.878,-0.421,0.573
"Mortality rate, infant, male (per 1,000 live births)",62,6.014,0.0,float64,969,546,259,6.1,113.8,41.707,39.4,21.544,-0.41,0.571
"Mortality rate, neonatal (per 1,000 live births)",62,6.014,0.0,float64,969,336,248,3.7,53.5,22.047,22.5,9.875,-0.544,0.307
